"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","log_mean","log_sum","mean","name","negative_degree","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","positive_degree","prevalence","Radiality","selected","SelfLoops","shared name","Stress","sum","TopologicalCoefficient","total_degree"
"1.8","0.1452816627816628","0.5555555555555556","0.42105263157894735","19","4","false","5.6451554268064745","11.132630904004008","281.91752577319585","g__Thomasclavelia","14","10.263157894736842","0","19","0","11","0.628099173553719","0.96","false","0","g__Thomasclavelia","1016","68365","0.28362573099415206","25"
"2.311111111111111","0.08780663780663782","0.4326923076923077","0.4","6","4","false","6.365162333515648","11.854449206941611","580.239175257732","g__Intestinibacter","1","10.833333333333334","0","6","0","7","0.756198347107438","0.9344444444444445","false","0","g__Intestinibacter","480","140708","0.3735632183908046","8"
"2.577777777777778","0.0","0.3879310344827586","1.0","4","4","false","5.375402493150575","10.861783578555313","215.02680412371132","g__Agathobaculum","1","15.0","0","4","0","4","0.6673553719008265","0.921111111111111","false","0","g__Agathobaculum","0","52144","0.6521739130434783","5"
"2.1555555555555554","0.00876760444942263","0.4639175257731959","0.7424242424242424","12","4","false","5.49177089051622","10.978660609470474","241.68659793814436","g__Dorea","5","13.0","0","12","0","10","0.5661157024793388","0.9422222222222223","false","0","g__Dorea","128","58609","0.4482758620689655","15"
"2.3333333333333335","0.003347389142843688","0.42857142857142855","0.8666666666666667","6","5","false","6.722426317879902","12.21222865834151","829.8309278350515","g__Blautia","1","14.833333333333334","0","6","0","5","0.7128099173553719","0.9333333333333333","false","0","g__Blautia","56","201234","0.49444444444444446","6"
"3.4","0.0","0.29411764705882354","0.0","1","6","false","4.251172068521615","9.727883383489697","69.18762886597938","g__Ruthenibacterium","0","7.0","0","1","0","1","0.493801652892562","0.8800000000000001","false","0","g__Ruthenibacterium","0","16778","0.0","1"
"1.8444444444444446","0.11369706634260059","0.5421686746987951","0.4152046783625731","19","4","false","6.934975245786889","12.42500735207033","1026.5938144329898","g__Gemmiger","9","10.31578947368421","0","19","0","17","0.6818181818181818","0.9577777777777777","false","0","g__Gemmiger","962","248949","0.30340557275541796","26"
"2.422222222222222","0.04560606060606061","0.41284403669724773","0.6190476190476191","7","5","false","5.449355696991129","10.936066870599799","231.6082474226804","g__Flavonifractor","3","11.428571428571429","0","7","0","7","0.71900826446281","0.928888888888889","false","0","g__Flavonifractor","326","56165","0.47023809523809523","10"
"2.533333333333333","0.0","0.39473684210526316","1.0","4","4","false","6.871054933424183","12.361023005527995","962.9649484536084","g__Mediterraneibacter","4","14.0","0","4","0","4","0.7293388429752066","0.9233333333333335","false","0","g__Mediterraneibacter","0","233519","0.5833333333333334","8"
"2.311111111111111","0.04903280546023771","0.4326923076923077","0.3333333333333333","6","4","false","6.144756242502531","11.633619814193239","465.2659793814433","g__Alistipes","3","8.0","0","6","0","6","0.5599173553719008","0.9344444444444445","false","0","g__Alistipes","314","112827","0.27586206896551724","9"
"2.3333333333333335","0.15625457794317443","0.42857142857142855","0.13333333333333333","6","4","false","4.952204998379556","10.436143158888767","140.48659793814434","g__Dysosmobacter","1","6.333333333333333","0","6","0","5","0.6342975206611571","0.9333333333333333","false","0","g__Dysosmobacter","952","34068","0.24305555555555555","6"
"2.488888888888889","0.0050680468005029405","0.4017857142857143","0.6666666666666666","4","4","false","5.341070690726222","10.827290000694122","207.7360824742268","g__Hominilimicola","0","12.0","0","4","0","4","0.5764462809917356","0.9255555555555557","false","0","g__Hominilimicola","44","50376","0.48","4"
