#OTU ID	g__Acetatifactor	g__Acutalibacter	g__Adlercreutzia	g__Agathobacter	g__Agathobaculum	g__Alistipes	g__Alistipes_A	g__Alitiscatomonas	g__Allocoprobacillus	g__Amedibacterium	g__Anaerobutyricum	g__Anaerofustis	g__Anaeromassilibacillus	g__Anaerostipes	g__Anaerotignum	g__Anaerotruncus	g__Anthropogastromicrobium	g__Aristaeella	g__Bacteroides	g__Bariatricus	g__Bifidobacterium	g__Bittarella	g__Blautia	g__Blautia_A	g__Brotaphodocola	g__Butyribacter	g__CAG-170	g__CAG-177	g__CAG-217	g__CAG-488	g__Catenibacterium	g__Choladousia	g__Clostridium	g__Clostridium_A	g__Clostridium_AP	g__Collinsella	g__Coprococcus_A	g__Dialister	g__Dorea	g__Dorea_A	g__Dorea_D	g__Dysosmobacter	g__Eggerthella	g__Enterobacter	g__Enterocloster	g__Enterococcus	g__Enterococcus_A	g__Enterococcus_B	g__Eubacterium_F	g__Eubacterium_G	g__Eubacterium_I	g__Evtepia	g__Faecalibacterium	g__Faecalimonas	g__Faecousia	g__Finegoldia	g__Flavonifractor	g__Fusicatenibacter	g__Fusobacterium_A	g__Gallintestinimicrobium	g__Gemella	g__Gemmiger	g__Gordonibacter	g__Granulicatella	g__Guopingia	g__Haemophilus_D	g__Holdemanella	g__Holdemania	g__Hominenteromicrobium	g__Hominibacterium	g__Hominicoprocola	g__Hominifimenecus	g__Hominilimicola	g__Hominimerdicola	g__Hominiventricola	g__Hungatella	g__Intestinibacter	g__JAGTTR01	g__Klebsiella	g__Lachnoclostridium_B	g__Lachnospira	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus	g__Lactonifactor	g__Laedolimicola	g__Lancefieldella	g__Latilactobacillus	g__Lawsonibacter	g__Lentihominibacter	g__Leuconostoc	g__Ligilactobacillus	g__Limivivens	g__Limosilactobacillus	g__Longicatena	g__Massilioclostridium	g__Mediterraneibacter	g__Megamonas	g__Merdibacter	g__Merdimmobilis	g__Merdimonas	g__Merdivicinus	g__Muricomes	g__Murimonas	g__Nanosynbacter	g__Negativibacillus	g__Odoribacter	g__Oliverpabstia	g__Onthenecus	g__Otoolea	g__Parabacteroides	g__Paraprevotella	g__Pararoseburia	g__Parasutterella	g__Pauljensenia	g__Pediococcus	g__Peptostreptococcus	g__Phascolarctobacterium	g__Phocaeicola	g__Prevotella	g__Pseudobutyricicoccus	g__Pseudoflavonifractor_A	g__Pseudoscilispira	g__Roseburia	g__Roseburia_D	g__Rothia	g__Ruminiclostridium_E	g__Ruminococcus_B	g__Ruminococcus_C	g__Ruminococcus_E	g__Ruthenibacterium	g__Sarcina	g__Schaedlerella	g__Sellimonas	g__Streptococcus	g__Sutterella	g__Terrisporobacter	g__Thomasclavelia	g__Turicibacter	g__Tyzzerella	g__UBA3402	g__URXU01	g__Veillonella	g__Vescimonas	g__Weissella	g__Wujia
g__Dorea_D	-0.0425	-0.0969	0.1108	-0.1136	-0.0150	-0.0893	-0.0084	-0.0333	-0.1340	-0.0670	-0.0184	-0.0351	-0.0065	-0.0747	-0.0478	0.0024	0.1154	-0.0495	-0.1674	0.2493	0.1053	0.0649	-0.0491	-0.0692	-0.0959	-0.0444	0.0356	0.0813	0.0721	0.0164	0.1424	0.1331	-0.2656	0.0920	0.0318	-0.0436	0.2262	0.0138	0.0546	0.0276	2.0186	0.0009	-0.0551	-0.0215	-0.1199	0.0187	-0.0313	0.0139	-0.0792	-0.0826	-0.0206	-0.0642	-0.1257	0.0631	-0.0205	0.0171	-0.1016	-0.0719	-0.0587	0.0047	-0.0768	0.2705	-0.0074	0.0317	-0.0035	-0.0768	0.2054	-0.0656	0.2301	0.0942	0.3349	0.0984	-0.0539	-0.2044	0.1540	-0.0281	-0.3176	0.1083	0.1489	0.2468	-0.3867	-0.0010	0.0970	0.0056	0.0875	0.0722	0.0559	-0.0264	-0.1739	-0.0723	0.1495	-0.1272	-0.0506	0.2171	0.0431	-0.1228	-0.0412	-0.0070	0.1293	-0.0098	-0.0054	-0.1503	-0.1138	0.0434	0.1321	0.1018	-0.0989	-0.2257	0.2431	0.0127	-0.1063	-0.0217	0.2205	0.0629	0.0322	0.0426	0.0778	0.0075	-0.1151	-0.1300	0.4055	0.0327	-0.0296	0.1076	-0.1295	0.1239	0.0143	-0.0664	-0.0118	-0.0905	-0.0454	-0.1847	0.0615	0.0666	-0.1135	0.0448	-0.0775	-0.1767	0.0001	-0.1429	-0.1788	0.0064	0.0097	0.1011	0.2031	-0.0958	-0.0073
g__Dysosmobacter	0.9629	0.0948	0.2021	0.8744	0.5960	1.6404	-0.1260	0.8224	-0.0050	-0.4816	1.1557	-0.2311	0.1214	0.3224	0.9154	-0.1458	0.5141	-0.1516	0.9794	0.5418	-0.4679	-0.2044	-0.5383	0.2139	0.2165	-0.3105	0.0624	-0.0940	-0.1179	-0.0893	-0.4602	-0.1554	-0.6353	0.3936	0.0435	0.9068	0.3158	0.1163	0.4223	0.5922	0.0009	3.1360	0.3589	-0.7871	-0.0036	-0.7238	-0.7793	-1.0100	-0.1912	1.1032	0.8994	0.5895	1.4421	-1.3023	-0.0908	-0.5574	0.5292	0.6697	-0.5858	0.3457	-0.5671	1.2837	0.1087	-0.6719	0.0604	-0.8773	-0.1883	0.2896	0.4207	0.1525	0.6507	-0.2990	0.7411	0.2402	0.5545	-0.3163	-0.5621	-0.1478	-0.8491	0.3245	0.7678	-0.8186	-0.5170	-0.5468	-0.5511	-0.0557	-0.0709	-0.5392	-0.5190	1.3363	0.2096	-0.5067	-0.5293	0.4024	-0.6352	-0.2747	-0.2450	1.0611	-0.3384	-0.2196	-0.0773	-0.3834	-0.1278	-0.1828	0.1127	-1.0840	0.6803	0.1607	0.2034	-0.0171	0.3677	1.3441	-0.0355	-0.2982	0.1499	-0.4319	-0.6138	-0.6794	0.3444	0.9845	-0.2406	-0.1474	-0.0915	0.1997	0.7294	-0.0788	-0.6690	-0.0943	-1.1883	0.0226	0.1130	0.2822	-0.9361	-0.2073	0.4061	-0.8977	0.0946	-0.5289	-0.7884	-0.5394	-0.3335	-0.1510	-0.4369	-1.4356	0.7308	-0.4305	-0.2149
g__Eggerthella	-0.6010	0.3844	-0.4779	-0.2575	0.0539	-0.0119	0.0418	0.0452	0.7229	0.3643	-0.1575	0.3149	0.4558	0.4760	0.2894	0.3085	-0.7979	-0.1939	1.3359	-0.9130	0.5715	0.2912	0.9496	0.5600	-0.6659	-0.2300	-0.4351	-0.3733	-0.3812	-0.2011	-0.8648	-0.6239	-0.3721	0.6691	0.6638	-0.6078	-0.7010	1.1722	-0.4956	-0.8237	-0.0551	0.3589	4.2179	-0.1942	0.5292	-0.0800	0.3156	-0.3189	-0.0510	-0.1919	-0.7322	-0.0800	0.3803	1.4095	0.0342	0.2861	1.2470	-0.2148	0.4341	-0.2653	0.1702	-0.8042	0.2939	0.0953	0.0243	-0.2219	-1.0588	0.2828	-0.3370	-0.0510	-0.9484	-0.4037	-0.2667	0.0111	-0.7986	0.7441	0.5915	-0.1948	-0.0674	-0.5729	-0.1570	0.1477	0.1813	-0.0387	0.0432	0.4234	-0.1416	0.0892	-0.3231	0.3432	-0.2315	0.0153	0.0138	-0.6445	-0.0159	0.6205	0.2673	-0.0240	-0.4140	0.3159	0.2534	0.1679	0.3196	0.3359	-0.7157	0.0470	0.0138	-0.2017	-1.1088	-0.5411	0.0071	0.3559	-0.5259	-0.2177	0.2421	0.0497	0.4093	-0.0108	0.3322	0.4793	-1.4418	-0.0355	0.3122	0.0301	-0.4233	-0.4190	-0.0537	-0.1330	1.8031	-0.0928	-0.0460	0.5218	-0.2603	0.5052	1.2135	0.2029	-0.4268	0.2679	1.3299	-0.0044	-0.1315	-0.4922	-0.3373	-0.0740	-0.1330	0.0823	-0.6499
g__Enterobacter	-0.8333	0.0381	-0.2859	-0.6532	-0.5995	-0.9031	0.1249	-0.4878	0.1027	0.2593	-1.3263	0.2085	0.0170	-0.7292	-0.6347	0.0826	-0.9253	-0.0418	-0.4696	-0.5880	0.0269	0.1757	0.1030	-0.6855	-0.0944	0.0703	-0.1393	-0.0409	-0.1259	0.1050	0.3727	-0.0249	0.2078	-0.2575	0.0789	-0.9032	-0.4746	-0.1519	-0.7507	-0.7984	-0.0215	-0.7871	-0.1942	3.9455	0.0953	0.8846	0.9945	1.1422	0.0353	-0.5989	-0.5618	-0.5149	-1.0963	0.9949	0.0398	0.5124	-0.0306	-0.8255	0.2835	-0.3193	0.6674	-1.0345	0.0613	0.8600	-0.0486	1.1107	-0.1118	-0.0676	-0.4148	-0.0818	-0.4049	0.0423	-0.8836	-0.0589	-0.2154	0.4583	0.5585	0.0639	2.5033	-0.2756	-0.4231	0.7331	0.4151	0.3518	0.7979	0.0838	-0.0341	0.4047	0.5932	-0.3285	-0.3534	0.7096	0.3665	-0.3864	0.6271	0.2859	0.2450	-0.8113	0.1928	0.1946	0.2647	0.2926	0.0878	0.1265	-0.3833	1.1409	-0.2727	-0.3693	-0.4623	-0.2881	-0.0417	-0.3281	0.1943	-0.0731	-0.0256	0.4684	0.6144	0.4305	0.1800	-0.4797	-0.2929	0.1654	0.3485	-0.0365	-0.7644	-0.0867	0.6970	-0.0027	0.8535	0.0408	-0.3827	0.0471	0.8780	0.1614	0.0775	1.0274	-0.0103	0.2705	0.6938	0.2165	-0.1368	0.0435	0.2556	1.6442	-0.4907	0.7583	0.0202
g__Enterocloster	-0.3508	-0.2738	-0.4041	-0.2473	-0.1977	-0.4314	0.0186	0.6041	0.1049	0.5060	-0.2768	-0.0026	-0.0313	0.3635	0.2142	0.2033	-0.3889	-0.3282	1.3744	-0.8177	-0.6290	0.1440	1.5844	0.3810	0.3856	-0.1771	-0.3411	-0.2865	-0.2017	-0.1995	-0.1859	-0.4903	-0.5987	0.2449	0.4168	-1.0764	-0.7013	0.3356	-0.8449	-0.7134	-0.1199	-0.0036	0.5292	0.0953	3.5794	-0.0361	0.1014	-0.2905	-0.1577	-0.3069	-0.5536	-0.1714	-0.6894	2.1182	-0.1165	0.0613	1.5624	-0.1531	0.5066	-0.2903	-0.0753	-1.0046	-0.0390	-0.0006	-0.1262	0.0868	-0.6516	0.0101	-0.5497	-0.3342	-0.7407	-0.0464	-0.3345	-0.2502	-0.1208	0.8685	0.2383	-0.1756	0.3929	-0.3535	0.0797	-0.2358	-0.1064	-0.0929	-0.1118	0.1613	-0.1448	0.0097	-0.3046	0.4049	-0.4672	0.0701	-0.0513	-0.7533	-0.2338	0.2883	0.0878	0.1177	0.1837	0.0458	0.1611	0.0937	0.0601	0.0483	-0.3682	0.0890	-0.3685	-0.4147	-0.8031	-0.6119	1.3888	0.2929	0.0159	-0.0279	0.1774	-0.1434	0.2645	-0.0049	0.3749	0.9615	-0.2024	-0.0083	0.2910	0.0364	-0.1177	-0.2970	-0.2317	-0.1612	2.3245	-0.1734	-0.1069	0.3377	-0.1751	0.3688	0.4008	-0.4235	0.8592	-0.3458	1.6990	-0.3168	0.2066	-0.1158	0.2865	0.5618	-0.3505	0.0613	-0.1384
g__Enterococcus	-0.6949	0.0969	-0.2763	-0.8949	-0.8398	-0.7765	0.1575	-0.4445	0.2764	0.3087	-1.1145	0.2274	0.0555	-0.6168	-0.4519	0.2132	-0.6872	0.0169	-0.6210	-0.7194	0.3327	0.1821	0.1929	-0.6070	-0.2085	0.0115	-0.0271	0.0115	0.0214	-0.0280	-0.0237	-0.1199	0.1786	-0.2406	0.0940	-1.0761	-0.5755	-0.1574	-0.8020	-0.7707	0.0187	-0.7238	-0.0800	0.8846	-0.0361	2.4343	0.9282	1.5669	0.0827	-0.5844	-0.6367	-0.2967	-1.2877	1.0595	0.1419	0.4802	0.1632	-0.9304	0.3224	-0.3245	0.5194	-0.8607	0.1185	0.7036	0.0021	0.6046	-0.0632	-0.0032	-0.2816	-0.1020	-0.4933	0.0652	-0.6583	-0.1402	-0.4149	0.4323	0.4457	0.0699	0.8299	-0.3531	-0.6145	1.0514	0.7224	0.5575	0.5045	0.2008	0.0801	0.4339	0.4033	-0.4356	-0.2412	0.4219	0.4871	-0.4996	0.6208	0.2592	0.3468	-0.8358	0.2928	0.2356	0.1861	0.2538	0.1012	0.2082	-0.3615	0.9461	-0.0532	-0.3918	-0.4629	-0.1821	-0.4138	-0.6231	-0.1073	0.0552	-0.0173	0.4354	0.8091	0.5247	-0.0621	-0.8503	-0.2127	0.1747	0.2286	0.0328	-0.7087	-0.0760	0.5253	0.0741	1.0557	-0.0598	-0.2075	-0.1235	0.8994	-0.0117	0.1151	0.8240	0.0536	0.2684	0.6939	0.3591	0.1212	-0.0656	0.2555	1.2179	-0.3495	0.3233	-0.0518
g__Enterococcus_A	-0.8122	0.2443	-0.3770	-0.8939	-1.0269	-0.9766	0.1922	-0.5428	0.4055	0.3921	-1.5157	0.3769	0.0835	-0.8013	-0.5029	0.2123	-0.9651	0.0076	-0.7578	-1.1174	0.7587	0.2862	0.4029	-0.4531	-0.4476	0.0514	-0.0260	0.0711	-0.0753	-0.0605	-0.0640	-0.2166	0.0234	0.0019	0.2261	-1.4265	-0.8285	0.0379	-1.0227	-1.3186	-0.0313	-0.7793	0.3156	0.9945	0.1014	0.9282	3.1907	1.5861	0.0829	-0.8294	-0.9362	-0.3584	-1.3547	1.4801	0.1103	0.6222	0.5215	-1.0846	0.4363	-0.5735	0.6525	-1.4756	0.0731	0.7581	0.0579	0.6298	-0.2225	0.0064	-0.4189	-0.0919	-0.7428	0.0924	-0.7394	-0.0917	-0.5398	0.6053	0.9098	0.0336	1.1352	-0.4265	-0.5020	1.1526	0.8142	0.6279	0.6413	0.2518	0.0452	0.5592	0.3711	-0.4057	-0.3272	0.5184	0.6942	-0.7116	0.6918	0.3660	0.3881	-1.3159	0.2124	0.3308	0.1785	0.3681	0.1867	0.2798	-0.4642	1.1321	-0.1678	-0.9500	-0.6435	-0.2303	-0.6057	-0.7548	-0.1301	0.0875	-0.1204	0.3962	1.0375	0.5266	0.0252	-0.9118	-0.2553	0.1929	0.5007	0.0223	-0.9029	-0.0328	0.6235	0.2148	1.7382	-0.1115	-0.2598	0.0313	0.9674	-0.1728	0.1948	0.7713	0.0970	0.2893	1.5180	0.3185	0.0279	-0.0696	0.2350	1.5420	-0.5238	0.4654	-0.0214
g__Enterococcus_B	-0.9071	0.2592	-0.6608	-1.5141	-1.6706	-1.3315	0.2228	-0.7934	0.4374	0.5067	-2.2468	0.6109	0.1152	-0.9884	-0.8179	0.3556	-1.1592	0.0596	-1.1430	-1.0410	0.6946	0.3794	0.3911	-0.7828	-0.5371	0.0233	0.0439	0.2734	0.0272	-0.0233	0.1564	-0.2473	0.2837	-0.4862	0.2213	-1.8150	-0.7436	0.0371	-1.1481	-1.0993	0.0139	-1.0100	-0.3189	1.1422	-0.2905	1.5669	1.5861	6.5034	0.1256	-0.9934	-0.8300	-0.5634	-1.8995	1.8726	0.1114	0.6867	0.4610	-1.6619	0.6187	-0.5793	0.8147	-1.6849	0.1108	1.3393	0.2226	0.5646	0.3060	0.0882	-0.4462	-0.0701	-0.6535	0.1650	-1.0624	0.1273	-0.6947	0.6466	1.2370	0.1160	1.4474	-0.6727	-0.9843	1.7449	1.3537	0.8758	0.7816	0.3969	0.1081	0.7687	0.5195	-0.7590	-0.4273	0.9006	0.6705	-0.8518	1.2436	0.5281	0.5112	-2.0599	0.0827	0.4041	0.2081	0.4978	0.2216	0.4525	-0.5344	1.5187	-0.1242	-0.7154	-0.4863	-0.2575	-0.9412	-1.1404	-0.0100	0.0569	0.2248	0.8320	1.6109	0.7872	-0.5068	-1.5837	-0.1518	0.2883	0.6664	0.0218	-1.3340	-0.0424	0.9120	0.1689	1.4352	-0.1354	-0.6633	-0.0301	1.3547	-0.1101	0.0990	1.3774	-0.4273	0.4932	1.5030	0.7705	0.0833	-0.0621	0.2898	2.0072	-0.4853	0.3784	-0.0240
g__Eubacterium_F	0.1241	0.0783	0.1765	-0.2831	-0.2312	0.0302	-0.0614	-0.1941	0.0165	0.0752	-0.2283	0.0312	0.0485	-0.1162	-0.0166	-0.0515	-0.1432	0.1966	-0.1684	-0.0958	-0.1202	-0.0292	0.0161	-0.1428	0.0003	0.4050	0.2105	-0.0522	0.0837	0.0549	0.0151	0.1220	-0.1351	-0.0598	-0.0337	-0.3143	-0.1208	0.0254	-0.2171	-0.1436	-0.0792	-0.1912	-0.0510	0.0353	-0.1577	0.0827	0.0829	0.1256	1.5685	-0.0074	-0.1986	0.1098	-0.3410	0.2211	0.0316	0.0815	-0.1634	-0.2175	0.0578	0.0441	0.0696	-0.2487	0.0734	0.0143	0.0822	0.0623	0.0229	-0.0281	0.0354	0.0346	0.1050	0.1109	-0.0461	0.2928	-0.0408	0.0003	-0.0783	0.0996	0.0765	-0.1290	0.0267	0.1133	0.1659	0.1453	0.0088	0.0461	0.0706	0.0228	0.0131	-0.1667	0.1483	0.0951	0.0848	-0.0551	0.1165	0.0495	0.0298	-0.2798	-0.1810	0.0489	-0.0273	0.0520	0.1667	-0.0123	-0.0287	0.0088	0.0601	-0.1269	-0.2209	-0.0196	-0.1179	-0.1184	-0.0645	0.1255	-0.0230	0.0934	0.1189	0.0308	0.0143	-0.2911	-0.3616	0.1025	0.0128	-0.0023	-0.0331	0.1807	0.0206	0.3557	0.0751	0.1293	0.2033	-0.0190	0.0426	-0.0988	-0.0062	-0.0226	0.1216	-0.0285	0.1694	0.0363	0.0581	0.0409	-0.1271	0.1031	-0.0658	0.0325	0.2276
g__Eubacterium_G	0.6222	-0.0234	0.4315	1.1187	0.7289	1.0089	-0.2135	0.7346	-0.1017	-0.3335	1.1496	-0.2448	-0.0775	0.3541	0.1847	-0.3313	1.0139	-0.1350	0.5540	0.8181	-0.0622	-0.2607	-0.7921	0.1005	0.5330	-0.0816	0.0268	-0.1131	-0.0197	0.1304	-0.3955	0.1526	0.0999	0.0300	-0.3700	0.6554	0.4638	0.2410	0.9185	0.9234	-0.0826	1.1032	-0.1919	-0.5989	-0.3069	-0.5844	-0.8294	-0.9934	-0.0074	3.5901	0.8769	0.3732	1.0306	-1.2318	-0.0184	-0.5313	-0.2867	1.2043	-0.6492	0.5767	-0.5427	1.3239	-0.0124	-0.5846	-0.1109	-0.9415	-0.2128	-0.0218	0.3793	0.0903	0.6857	-0.1950	0.8554	0.2717	0.3945	-0.8575	-0.2181	-0.0491	-0.4921	0.2397	0.7965	-0.6948	-0.4999	-0.5028	-0.3976	-0.2945	-0.1252	-0.5590	-0.2537	0.4574	0.3221	-0.4873	-0.4977	0.6964	-0.6085	-0.2204	-0.3481	0.6529	-0.1335	-0.3062	-0.2892	-0.3775	-0.2548	-0.1678	0.3815	-0.9309	0.4220	0.6823	0.7054	0.1521	0.0923	0.6794	-0.0047	-0.0939	-0.0430	-0.4135	-0.7780	-0.4713	0.0613	0.6332	0.0093	-0.1853	-0.3153	-0.0145	1.2348	0.0474	-0.6757	-0.0220	-1.2396	0.0702	0.5301	-0.1596	-0.7029	-0.2308	-0.1875	-0.8805	-0.2828	-0.1700	-1.0487	-0.3493	0.2544	-0.0804	-0.1779	-1.2743	0.5398	-0.0373	0.0243
g__Eubacterium_I	0.7840	-0.3583	0.5339	1.2294	1.0542	0.6015	-0.1604	0.5492	-0.6036	-0.4898	1.4567	-0.4315	-0.4293	0.5131	0.0493	-0.3458	1.0781	0.1012	-0.2522	1.5848	-0.6080	-0.3272	-0.8695	0.0809	0.7992	-0.0750	0.1156	-0.0273	0.1961	0.3187	0.1607	0.5096	-0.3430	-0.2248	-0.6575	1.2729	1.2468	-0.7278	1.7650	2.0299	-0.0206	0.8994	-0.7322	-0.5618	-0.5536	-0.6367	-0.9362	-0.8300	-0.1986	0.8769	4.3588	0.5985	1.3707	-1.8573	-0.0544	-0.4617	-0.9987	1.2734	-0.6233	0.7307	-0.6032	1.7312	-0.2880	-0.6692	-0.1811	-0.5423	0.8198	-0.0836	0.5402	0.0893	1.4638	0.0440	0.4679	0.1690	0.7559	-0.9612	-1.3328	-0.0006	-0.5624	0.6739	0.4810	-1.0436	-0.6411	-0.5130	-0.5875	-0.4640	-0.0301	-0.4439	-0.1375	0.2528	0.3593	-0.4605	-0.3873	1.3390	-0.4186	-0.7821	-0.4786	1.1931	0.2719	-0.3988	-0.2542	-0.5029	-0.4510	-0.3578	0.7962	-0.6776	0.1308	1.3445	1.3329	0.5808	0.1331	0.2579	0.3183	0.1997	-0.1055	-0.2872	-1.1253	-0.5819	0.1162	0.4921	0.6062	-0.0699	-0.2495	-0.1501	1.0211	0.1466	-0.6038	-0.1601	-2.0001	0.1241	0.1631	-0.5527	-0.6521	-0.1742	-0.6947	-0.6594	-0.3972	-0.5873	-1.8962	-0.6860	-0.0805	0.2609	-0.0088	-1.2472	0.3984	-0.4467	0.2520
g__Evtepia	0.5592	-0.1936	0.6215	0.3712	0.1617	1.2154	0.0732	-0.2702	-0.1408	-0.3307	0.6188	-0.1112	-0.0010	-0.1626	0.3853	0.0108	0.3572	0.1641	0.1820	0.3854	-0.1474	-0.0180	-0.6152	-0.0329	-0.0864	0.1833	0.2827	0.1309	0.0725	-0.0115	-0.0216	0.1438	-0.3438	0.1382	0.0744	0.3102	0.5672	-0.6308	0.3785	0.5252	-0.0642	0.5895	-0.0800	-0.5149	-0.1714	-0.2967	-0.3584	-0.5634	0.1098	0.3732	0.5985	3.1091	0.0269	-0.6493	0.1417	-0.2655	-0.1900	0.3648	-0.3603	0.3357	-0.3231	0.7975	0.0565	-0.4787	0.0543	-0.8224	0.1450	0.0176	0.6313	0.3448	0.6381	0.0204	0.5247	0.0233	0.3171	-0.0481	-0.5847	0.0842	-0.4898	0.1657	0.0152	-0.4584	-0.1801	-0.3587	-0.3474	-0.0121	0.0308	-0.3041	-0.3152	0.4661	0.7549	-0.2374	-0.1538	0.3318	-0.3414	-0.3113	-0.0534	0.4308	-0.3385	-0.1223	-0.1599	-0.1851	0.0512	-0.0040	0.4086	-0.6996	0.0526	0.1302	0.0904	0.2076	-0.0967	0.3691	0.1519	-0.0303	-0.1069	-0.2245	-0.5021	-0.2531	0.1987	0.0992	-0.2286	-0.0800	-0.3308	0.1738	0.0548	0.0558	-0.4027	0.1975	-0.6762	0.2575	0.3890	0.3739	-0.3866	-0.0478	-0.0976	-0.7179	0.0317	-0.1920	-0.2601	-0.3309	-0.1791	-0.1128	-0.1447	-0.8667	0.7009	-0.1958	0.2023
g__Faecalibacterium	1.0776	-0.4878	0.3358	1.9254	1.6422	1.0965	-0.4038	1.5102	-0.6451	-0.6316	2.2731	-0.3436	-0.4730	1.1137	0.4681	-0.6744	1.4352	-0.1753	0.9072	1.5246	0.1377	-0.4927	-0.9759	0.7783	0.8409	-0.1494	-0.2491	-0.2561	0.0321	-0.0089	0.0072	0.1248	-0.0403	0.2135	-0.4682	2.6359	0.9930	0.4811	1.9333	2.0653	-0.1257	1.4421	0.3803	-1.0963	-0.6894	-1.2877	-1.3547	-1.8995	-0.3410	1.0306	1.3707	0.0269	6.0257	-2.8452	-0.2886	-0.6933	-0.6489	1.8788	-0.8941	0.8300	-0.8261	2.5228	-0.1780	-1.0052	-0.2457	-0.4201	0.2459	0.0557	0.5828	-0.1200	0.8668	-0.2913	1.1692	0.4227	0.5668	-1.0953	-0.7128	-0.2488	-1.1329	0.5401	0.9142	-1.3135	-0.7694	-0.7480	-0.7092	-0.3282	-0.0935	-0.6610	-0.4222	0.4768	0.1686	-0.7220	-0.6628	1.1509	-1.0007	-0.5224	-0.5279	1.9530	0.1341	-0.5776	-0.3850	-0.6308	-0.5054	-0.5280	0.3590	-1.4118	0.2416	1.3046	0.9771	0.2563	0.1259	1.0332	-0.2912	-0.1750	0.4636	-0.4667	-1.3205	-0.6416	0.1443	1.5382	0.7716	-0.3520	-0.1454	-0.0522	1.4564	-0.2556	-0.7914	-0.2894	-2.3119	0.1619	0.2310	-0.5654	-1.2641	-0.2293	-0.2892	-0.9398	0.0257	-0.4278	-2.0180	-0.4394	-0.3045	-0.0285	-0.4551	-1.8311	0.5737	-0.6328	-0.0763
g__Faecalimonas	-1.5755	0.4979	-0.9410	-1.7686	-1.3748	-1.8532	0.1839	-0.7451	0.8070	1.6887	-2.3866	0.6645	0.4426	-0.0310	-0.0272	0.5645	-1.7737	-0.0901	0.3333	-2.5224	-0.1180	0.7822	3.5988	0.3057	-0.8666	0.0501	-0.2357	-0.0430	-0.1268	-0.1690	-0.4080	-0.6818	0.5605	0.4349	1.1968	-2.7117	-1.8423	1.2658	-2.5557	-2.8449	0.0631	-1.3023	1.4095	0.9949	2.1182	1.0595	1.4801	1.8726	0.2211	-1.2318	-1.8573	-0.6493	-2.8452	8.5082	0.1956	0.7552	2.1832	-1.8633	1.5325	-1.1966	1.0591	-3.5373	0.1349	1.3328	0.1527	1.0206	-0.9619	0.2044	-1.1658	-0.1452	-1.9222	0.0395	-1.3777	-0.1255	-1.3912	1.9382	2.0464	-0.0342	1.0287	-1.4777	-0.4984	1.4293	0.8608	0.9379	0.8245	0.5422	-0.1215	0.9323	0.2912	-0.2335	-0.8261	0.8863	1.1102	-1.8177	1.0500	1.2469	0.7684	-1.4855	-0.0181	0.6124	0.6599	0.7902	0.6441	0.5774	-0.9808	2.1216	-0.2170	-1.4988	-1.9002	-0.9120	0.6940	-0.8933	-0.1738	0.0750	0.2010	0.6290	1.6847	0.9202	-0.0561	-1.0481	-1.2907	0.3724	0.9145	0.2177	-1.3117	-0.3791	1.0802	0.2067	5.1437	-0.3882	-0.5590	0.5633	1.3739	0.7414	0.9911	1.2654	-0.2285	0.7058	3.7793	0.8652	0.5216	-0.4593	0.3967	2.6211	-0.9179	0.4614	-0.4461
g__Faecousia	0.0077	0.1012	0.0209	-0.2432	-0.2358	0.0415	0.1008	-0.1762	0.0542	0.0043	-0.2994	-0.0270	0.1010	-0.2342	0.0305	0.0953	-0.0961	0.1539	-0.0752	-0.1076	0.1584	-0.0256	-0.2185	-0.1612	-0.0670	0.0248	0.1484	0.1420	0.0639	0.0830	-0.1648	-0.0500	0.0042	-0.0287	-0.0295	-0.1392	0.0025	-0.0086	-0.2175	-0.1076	-0.0205	-0.0908	0.0342	0.0398	-0.1165	0.1419	0.1103	0.1114	0.0316	-0.0184	-0.0544	0.1417	-0.2886	0.1956	1.2295	0.0536	0.0102	-0.2579	0.0277	-0.0107	0.0629	-0.1949	0.1333	0.1075	0.1368	-0.0623	-0.0990	0.0483	0.0702	0.1166	0.0889	0.0070	-0.1019	-0.0315	-0.0825	0.0720	0.1897	0.0632	0.0437	-0.0703	-0.2257	0.1774	0.0657	0.1052	0.0437	0.0921	0.1075	0.0214	0.0997	-0.0997	0.0531	0.0440	0.0851	-0.0707	0.1185	0.0193	0.0738	-0.2540	-0.1400	0.0568	0.0387	0.0534	0.0996	0.0890	-0.0319	0.0216	0.0696	-0.1377	-0.0818	-0.0117	-0.1839	-0.2246	-0.0885	0.0293	-0.0353	0.0649	0.1243	0.0525	0.0928	-0.1118	-0.0067	0.0073	-0.0187	0.0332	-0.2638	0.2038	0.0303	0.1626	0.0899	0.0331	0.1222	0.0752	0.0998	-0.1891	-0.0023	0.0225	-0.0676	-0.0136	0.2405	-0.0340	-0.0166	-0.0015	-0.0429	-0.0063	0.1869	0.0425	-0.0326
