source	target	correlation	p_value	source_log_mean_abundance	target_log_mean_abundance	source_prevalence	target_prevalence
g__Adlercreutzia	g__Pararoseburia	0.0346	0.3686	3.926474774767037	2.825909598867752	0.2644628099173554	0.1219008264462809
g__Adlercreutzia	g__Parasutterella	-0.0273	0.5005	3.926474774767037	5.298451378186632	0.2644628099173554	0.2789256198347107
g__Adlercreutzia	g__Pauljensenia	-0.0767	0.032	3.926474774767037	2.2533515315695056	0.2644628099173554	0.146694214876033
g__Adlercreutzia	g__Pediococcus	-0.1439	0.001	3.926474774767037	6.044472607556895	0.2644628099173554	0.1632231404958677
g__Adlercreutzia	g__Peptostreptococcus	-0.1551	0.001	3.926474774767037	4.158206308007135	0.2644628099173554	0.1714876033057851
g__Adlercreutzia	g__Phascolarctobacterium	0.1204	0.007	3.926474774767037	6.029728220366929	0.2644628099173554	0.3863636363636363
g__Adlercreutzia	g__Phocaeicola	0.0044	0.9091	3.926474774767037	8.725237087762615	0.2644628099173554	0.9462809917355371
g__Adlercreutzia	g__Prevotella	-0.0331	0.4446	3.926474774767037	7.491746663855539	0.2644628099173554	0.4442148760330578
g__Adlercreutzia	g__Pseudobutyricicoccus	0.0091	0.7532	3.926474774767037	1.9868852982679972	0.2644628099173554	0.1074380165289256
g__Adlercreutzia	g__Pseudoflavonifractor_A	-0.1615	0.001	3.926474774767037	2.297002529131489	0.2644628099173554	0.134297520661157
g__Adlercreutzia	g__Pseudoscilispira	-0.0526	0.1409	3.926474774767037	2.32481049555165	0.2644628099173554	0.2892561983471074
g__Adlercreutzia	g__Roseburia	0.0758	0.0729	3.926474774767037	6.270505006703759	0.2644628099173554	0.6735537190082644
g__Adlercreutzia	g__Roseburia_D	0.1337	0.001	3.926474774767037	3.250214645379917	0.2644628099173554	0.1425619834710743
g__Adlercreutzia	g__Rothia	-0.153	0.001	3.926474774767037	4.05370153221366	0.2644628099173554	0.2603305785123967
g__Adlercreutzia	g__Ruminiclostridium_E	0.0355	0.3157	3.926474774767037	3.366299955668857	0.2644628099173554	0.1115702479338843
g__Adlercreutzia	g__Ruminococcus_B	-0.2677	0.001	3.926474774767037	7.737947132127615	0.2644628099173554	0.8388429752066116
g__Adlercreutzia	g__Ruminococcus_C	0.1021	0.008	3.926474774767037	4.048462536450087	0.2644628099173554	0.2417355371900826
g__Adlercreutzia	g__Ruminococcus_E	0.2134	0.001	3.926474774767037	5.434585988920234	0.2644628099173554	0.2045454545454545
g__Adlercreutzia	g__Ruthenibacterium	-0.0116	0.7682	3.926474774767037	4.251172068521615	0.2644628099173554	0.493801652892562
g__Adlercreutzia	g__Sarcina	-0.1592	0.001	3.926474774767037	4.978552208875173	0.2644628099173554	0.2128099173553719
g__Adlercreutzia	g__Schaedlerella	-0.0481	0.2458	3.926474774767037	4.029210216422679	0.2644628099173554	0.3822314049586777
g__Adlercreutzia	g__Sellimonas	-0.0895	0.027	3.926474774767037	4.545463956753047	0.2644628099173554	0.2644628099173554
g__Adlercreutzia	g__Streptococcus	-0.1553	0.001	3.926474774767037	7.600561164194048	0.2644628099173554	0.9648760330578512
g__Adlercreutzia	g__Sutterella	-0.0273	0.5155	3.926474774767037	5.853451847111789	0.2644628099173554	0.4152892561983471
g__Adlercreutzia	g__Terrisporobacter	-0.0696	0.0859	3.926474774767037	4.122901962417212	0.2644628099173554	0.2665289256198347
g__Adlercreutzia	g__Thomasclavelia	-0.2187	0.001	3.926474774767037	5.6451554268064745	0.2644628099173554	0.628099173553719
g__Adlercreutzia	g__Turicibacter	-0.0766	0.0749	3.926474774767037	4.5880554893591485	0.2644628099173554	0.4297520661157025
g__Adlercreutzia	g__Tyzzerella	-0.0502	0.2258	3.926474774767037	3.784611288214841	0.2644628099173554	0.2148760330578512
g__Adlercreutzia	g__UBA3402	0.0054	0.8881	3.926474774767037	2.798412201319961	0.2644628099173554	0.1694214876033057
g__Adlercreutzia	g__URXU01	0.0102	0.7952	3.926474774767037	5.865369354810628	0.2644628099173554	0.1384297520661157
g__Adlercreutzia	g__Veillonella	-0.2112	0.001	3.926474774767037	6.826654795566198	0.2644628099173554	0.6363636363636364
g__Adlercreutzia	g__Vescimonas	0.1662	0.001	3.926474774767037	4.145880095308725	0.2644628099173554	0.3347107438016529
g__Adlercreutzia	g__Weissella	-0.0862	0.043	3.926474774767037	4.862494013017426	0.2644628099173554	0.5020661157024794
g__Adlercreutzia	g__Wujia	0.0633	0.1159	3.926474774767037	4.1653377227471	0.2644628099173554	0.134297520661157
g__Agathobacter	g__Agathobaculum	0.2648	0.001	7.270814951731067	5.375402493150575	0.7417355371900827	0.6673553719008265
g__Agathobacter	g__Alistipes	0.1752	0.001	7.270814951731067	6.144756242502531	0.7417355371900827	0.5599173553719008
g__Agathobacter	g__Alistipes_A	-0.1115	0.003	7.270814951731067	2.2585362483036926	0.7417355371900827	0.1157024793388429
g__Agathobacter	g__Alitiscatomonas	0.183	0.001	7.270814951731067	5.248574687024184	0.7417355371900827	0.5805785123966942
g__Agathobacter	g__Allocoprobacillus	-0.1288	0.002	7.270814951731067	3.678256216497415	0.7417355371900827	0.2789256198347107
g__Agathobacter	g__Amedibacterium	-0.1767	0.001	7.270814951731067	3.879031100332238	0.7417355371900827	0.1673553719008264
g__Agathobacter	g__Anaerobutyricum	0.3858	0.001	7.270814951731067	6.9282469754661	0.7417355371900827	0.7396694214876033
g__Agathobacter	g__Anaerofustis	-0.1419	0.001	7.270814951731067	1.8172061348892192	0.7417355371900827	0.1425619834710743
g__Agathobacter	g__Anaeromassilibacillus	-0.0669	0.0879	7.270814951731067	3.0754577223416177	0.7417355371900827	0.262396694214876
g__Agathobacter	g__Anaerostipes	0.2164	0.001	7.270814951731067	7.533110266069057	0.7417355371900827	0.944214876033058
g__Agathobacter	g__Anaerotignum	0.0123	0.7742	7.270814951731067	4.536979643506416	0.7417355371900827	0.506198347107438
g__Agathobacter	g__Anaerotruncus	-0.1844	0.001	7.270814951731067	2.3097756735394	0.7417355371900827	0.1962809917355372
g__Agathobacter	g__Anthropogastromicrobium	0.2851	0.001	7.270814951731067	5.303633109824055	0.7417355371900827	0.5971074380165289
g__Agathobacter	g__Aristaeella	-0.0266	0.4995	7.270814951731067	3.6017368595184647	0.7417355371900827	0.1053719008264462
g__Agathobacter	g__Bacteroides	0.0302	0.5185	7.270814951731067	8.274591973918477	0.7417355371900827	0.9194214876033058
g__Agathobacter	g__Bariatricus	0.2684	0.001	7.270814951731067	5.557353338675832	0.7417355371900827	0.4338842975206611
g__Agathobacter	g__Bifidobacterium	-0.0154	0.7233	7.270814951731067	8.632152725841596	0.7417355371900827	0.9008264462809916
g__Agathobacter	g__Bittarella	-0.1043	0.01	7.270814951731067	2.085864171336303	0.7417355371900827	0.2252066115702479
g__Agathobacter	g__Blautia	-0.1591	0.001	7.270814951731067	6.722426317879902	0.7417355371900827	0.7128099173553719
g__Agathobacter	g__Blautia_A	0.1343	0.003	7.270814951731067	8.872792959622492	0.7417355371900827	0.9896694214876032
g__Agathobacter	g__Brotaphodocola	0.1952	0.001	7.270814951731067	4.190872369676514	0.7417355371900827	0.402892561983471
g__Agathobacter	g__Butyribacter	0.032	0.4196	7.270814951731067	3.483299822298702	0.7417355371900827	0.1177685950413223
g__Agathobacter	g__CAG-170	-0.0525	0.1788	7.270814951731067	3.161858092460233	0.7417355371900827	0.1239669421487603
g__Agathobacter	g__CAG-177	-0.0207	0.5874	7.270814951731067	4.084363646708787	0.7417355371900827	0.1115702479338843
g__Agathobacter	g__CAG-217	0.0434	0.3107	7.270814951731067	3.8218501225517216	0.7417355371900827	0.1384297520661157
g__Agathobacter	g__CAG-488	-0.0009	0.986	7.270814951731067	4.65521631123084	0.7417355371900827	0.1425619834710743
g__Agathobacter	g__Catenibacterium	0.0141	0.7532	7.270814951731067	5.8119616944448005	0.7417355371900827	0.1508264462809917
g__Agathobacter	g__Choladousia	0.1201	0.002	7.270814951731067	3.199388199500096	0.7417355371900827	0.2252066115702479
g__Agathobacter	g__Clostridium	-0.0898	0.042	7.270814951731067	6.122135538248989	0.7417355371900827	0.6983471074380165
g__Agathobacter	g__Clostridium_A	-0.0437	0.3337	7.270814951731067	4.437154064207612	0.7417355371900827	0.7107438016528925
g__Agathobacter	g__Clostridium_AP	-0.1491	0.001	7.270814951731067	3.253087981222216	0.7417355371900827	0.1880165289256198
g__Agathobacter	g__Collinsella	0.2539	0.001	7.270814951731067	8.434865710686978	0.7417355371900827	0.8285123966942148
g__Agathobacter	g__Coprococcus_A	0.2501	0.001	7.270814951731067	4.461490269086403	0.7417355371900827	0.4049586776859504
g__Agathobacter	g__Dialister	-0.0424	0.3536	7.270814951731067	6.549851303215344	0.7417355371900827	0.5144628099173554
g__Agathobacter	g__Dorea	0.2566	0.001	7.270814951731067	5.49177089051622	0.7417355371900827	0.5661157024793388
g__Agathobacter	g__Dorea_A	0.206	0.001	7.270814951731067	6.424019860647868	0.7417355371900827	0.6033057851239669
g__Agathobacter	g__Dorea_D	-0.0314	0.4416	7.270814951731067	3.443255724990216	0.7417355371900827	0.1301652892561983
g__Agathobacter	g__Dysosmobacter	0.1938	0.001	7.270814951731067	4.952204998379556	0.7417355371900827	0.6342975206611571
g__Agathobacter	g__Eggerthella	-0.0492	0.2567	7.270814951731067	5.115719482919545	0.7417355371900827	0.6487603305785123
g__Agathobacter	g__Enterobacter	-0.1291	0.001	7.270814951731067	4.694822402785603	0.7417355371900827	0.2376033057851239
g__Agathobacter	g__Enterocloster	-0.0513	0.2408	7.270814951731067	6.5321962253977865	0.7417355371900827	0.8863636363636364
g__Agathobacter	g__Enterococcus	-0.2251	0.001	7.270814951731067	4.323900499862466	0.7417355371900827	0.1239669421487603
g__Agathobacter	g__Enterococcus_A	-0.1964	0.001	7.270814951731067	4.417398754019234	0.7417355371900827	0.1198347107438016
g__Agathobacter	g__Enterococcus_B	-0.233	0.001	7.270814951731067	6.897594554863837	0.7417355371900827	0.396694214876033
g__Agathobacter	g__Eubacterium_F	-0.0887	0.016	7.270814951731067	2.75765822742568	0.7417355371900827	0.1053719008264462
g__Agathobacter	g__Eubacterium_G	0.2317	0.001	7.270814951731067	4.838063986897311	0.7417355371900827	0.493801652892562
g__Agathobacter	g__Eubacterium_I	0.2311	0.001	7.270814951731067	5.079173537627857	0.7417355371900827	0.4504132231404958
g__Agathobacter	g__Evtepia	0.0826	0.045	7.270814951731067	4.109994654053101	0.7417355371900827	0.2789256198347107
g__Agathobacter	g__Faecalibacterium	0.3078	0.001	7.270814951731067	8.822490843950892	0.7417355371900827	0.9318181818181818
g__Agathobacter	g__Faecalimonas	-0.238	0.001	7.270814951731067	6.320779419309221	0.7417355371900827	0.4483471074380165
g__Agathobacter	g__Faecousia	-0.0861	0.034	7.270814951731067	2.301140751465746	0.7417355371900827	0.1115702479338843
g__Agathobacter	g__Finegoldia	-0.2254	0.001	7.270814951731067	3.6240934796819113	0.7417355371900827	0.1177685950413223
g__Agathobacter	g__Flavonifractor	-0.1332	0.003	7.270814951731067	5.449355696991129	0.7417355371900827	0.71900826446281
g__Agathobacter	g__Fusicatenibacter	0.3575	0.001	7.270814951731067	7.081703388136595	0.7417355371900827	0.7892561983471075
g__Agathobacter	g__Fusobacterium_A	-0.1564	0.001	7.270814951731067	4.011149698134103	0.7417355371900827	0.1012396694214876
g__Agathobacter	g__Gallintestinimicrobium	0.1894	0.001	7.270814951731067	4.1414314274766655	0.7417355371900827	0.3491735537190082
g__Agathobacter	g__Gemella	-0.2442	0.001	7.270814951731067	2.679891106098507	0.7417355371900827	0.2665289256198347
g__Agathobacter	g__Gemmiger	0.2992	0.001	7.270814951731067	6.934975245786889	0.7417355371900827	0.6818181818181818
g__Agathobacter	g__Gordonibacter	-0.0656	0.1009	7.270814951731067	2.340814037743115	0.7417355371900827	0.1818181818181818
g__Agathobacter	g__Granulicatella	-0.2461	0.001	7.270814951731067	4.4562873933878375	0.7417355371900827	0.4297520661157025
g__Agathobacter	g__Guopingia	-0.1092	0.006	7.270814951731067	2.243775832720572	0.7417355371900827	0.1735537190082644
g__Agathobacter	g__Haemophilus_D	-0.1247	0.007	7.270814951731067	5.613210878190022	0.7417355371900827	0.4710743801652892
g__Agathobacter	g__Holdemanella	0.0476	0.2717	7.270814951731067	6.081253420668685	0.7417355371900827	0.2169421487603305
g__Agathobacter	g__Holdemania	-0.0951	0.011	7.270814951731067	2.465299879599225	0.7417355371900827	0.3078512396694214
g__Agathobacter	g__Hominenteromicrobium	0.0724	0.0859	7.270814951731067	4.479232860270418	0.7417355371900827	0.2830578512396694
g__Agathobacter	g__Hominibacterium	-0.0285	0.4865	7.270814951731067	3.0552647285244063	0.7417355371900827	0.2293388429752066
g__Agathobacter	g__Hominicoprocola	0.1443	0.001	7.270814951731067	4.784480340205154	0.7417355371900827	0.3285123966942149
g__Agathobacter	g__Hominifimenecus	-0.0487	0.1778	7.270814951731067	2.1650989096293065	0.7417355371900827	0.1115702479338843
g__Agathobacter	g__Hominilimicola	0.2567	0.001	7.270814951731067	5.341070690726222	0.7417355371900827	0.5764462809917356
g__Agathobacter	g__Hominimerdicola	0.019	0.6454	7.270814951731067	4.904999826553277	0.7417355371900827	0.3119834710743802
g__Agathobacter	g__Hominiventricola	0.2118	0.001	7.270814951731067	3.810595181870197	0.7417355371900827	0.3429752066115702
g__Agathobacter	g__Hungatella	-0.1926	0.001	7.270814951731067	4.032286353172901	0.7417355371900827	0.2417355371900826
g__Agathobacter	g__Intestinibacter	-0.1257	0.006	7.270814951731067	6.365162333515648	0.7417355371900827	0.756198347107438
g__Agathobacter	g__JAGTTR01	-0.0652	0.0819	7.270814951731067	2.020796274081724	0.7417355371900827	0.1570247933884297
g__Agathobacter	g__Klebsiella	-0.1807	0.001	7.270814951731067	5.197858905510612	0.7417355371900827	0.268595041322314
g__Agathobacter	g__Lachnoclostridium_B	0.1469	0.003	7.270814951731067	4.270835868573676	0.7417355371900827	0.4194214876033058
g__Agathobacter	g__Lachnospira	0.1932	0.001	7.270814951731067	7.018689715973942	0.7417355371900827	0.8285123966942148
g__Agathobacter	g__Lacticaseibacillus	-0.273	0.001	7.270814951731067	4.2567380542996665	0.7417355371900827	0.2334710743801653
g__Agathobacter	g__Lactiplantibacillus	-0.1757	0.001	7.270814951731067	3.8652987470421785	0.7417355371900827	0.1322314049586777
g__Agathobacter	g__Lactobacillus	-0.1209	0.005	7.270814951731067	5.068618873311883	0.7417355371900827	0.1115702479338843
g__Agathobacter	g__Lactococcus	-0.1594	0.001	7.270814951731067	3.882859588928882	0.7417355371900827	0.2252066115702479
g__Agathobacter	g__Lactonifactor	-0.1739	0.001	7.270814951731067	2.464598740219056	0.7417355371900827	0.1425619834710743
g__Agathobacter	g__Laedolimicola	-0.0601	0.1289	7.270814951731067	2.3300397914584554	0.7417355371900827	0.1487603305785124
g__Agathobacter	g__Lancefieldella	-0.2477	0.001	7.270814951731067	2.0375988374091394	0.7417355371900827	0.1177685950413223
g__Agathobacter	g__Latilactobacillus	-0.0991	0.018	7.270814951731067	4.37740255802932	0.7417355371900827	0.3202479338842975
g__Agathobacter	g__Lawsonibacter	0.071	0.1079	7.270814951731067	4.300799806962862	0.7417355371900827	0.5247933884297521
g__Agathobacter	g__Lentihominibacter	0.0739	0.0759	7.270814951731067	3.235398366614036	0.7417355371900827	0.3140495867768595
g__Agathobacter	g__Leuconostoc	-0.187	0.001	7.270814951731067	3.502736170827816	0.7417355371900827	0.3202479338842975
g__Agathobacter	g__Ligilactobacillus	-0.1577	0.001	7.270814951731067	5.123657108562786	0.7417355371900827	0.1115702479338843
g__Agathobacter	g__Limivivens	0.2729	0.001	7.270814951731067	4.266216522657133	0.7417355371900827	0.4194214876033058
g__Agathobacter	g__Limosilactobacillus	-0.2019	0.001	7.270814951731067	4.389600969621131	0.7417355371900827	0.146694214876033
g__Agathobacter	g__Longicatena	-0.2327	0.001	7.270814951731067	3.5482537367306777	0.7417355371900827	0.1177685950413223
g__Agathobacter	g__Massilioclostridium	-0.2051	0.001	7.270814951731067	1.7150045924056143	0.7417355371900827	0.1136363636363636
g__Agathobacter	g__Mediterraneibacter	0.168	0.001	7.270814951731067	6.871054933424183	0.7417355371900827	0.7293388429752066
g__Agathobacter	g__Megamonas	0.0158	0.7293	7.270814951731067	6.688185231996184	0.7417355371900827	0.2789256198347107
g__Agathobacter	g__Merdibacter	-0.1152	0.003	7.270814951731067	1.7684662207135164	0.7417355371900827	0.1033057851239669
g__Agathobacter	g__Merdimmobilis	-0.1421	0.001	7.270814951731067	2.184776283809652	0.7417355371900827	0.1756198347107438
g__Agathobacter	g__Merdimonas	-0.0854	0.042	7.270814951731067	2.788568608459656	0.7417355371900827	0.1198347107438016
g__Agathobacter	g__Merdivicinus	-0.1429	0.001	7.270814951731067	2.939216467024292	0.7417355371900827	0.1611570247933884
g__Agathobacter	g__Muricomes	-0.1933	0.001	7.270814951731067	2.15845278974671	0.7417355371900827	0.140495867768595
g__Agathobacter	g__Murimonas	0.1445	0.004	7.270814951731067	3.621229568488325	0.7417355371900827	0.3264462809917355
g__Agathobacter	g__Nanosynbacter	-0.2617	0.001	7.270814951731067	5.599543895257287	0.7417355371900827	0.3429752066115702
g__Agathobacter	g__Negativibacillus	0.0065	0.8701	7.270814951731067	4.214735877207416	0.7417355371900827	0.2871900826446281
g__Agathobacter	g__Odoribacter	0.1771	0.001	7.270814951731067	6.157935194356419	0.7417355371900827	0.4979338842975206
g__Agathobacter	g__Oliverpabstia	0.1841	0.001	7.270814951731067	5.433649971067557	0.7417355371900827	0.3450413223140496
g__Agathobacter	g__Onthenecus	0.0637	0.1229	7.270814951731067	3.50558835530103	0.7417355371900827	0.2024793388429752
g__Agathobacter	g__Otoolea	0.1058	0.017	7.270814951731067	5.637003645213656	0.7417355371900827	0.7768595041322314
g__Agathobacter	g__Parabacteroides	0.1525	0.002	7.270814951731067	6.192944193631491	0.7417355371900827	0.7128099173553719
g__Agathobacter	g__Paraprevotella	0.0039	0.9251	7.270814951731067	4.140906751288207	0.7417355371900827	0.1611570247933884
g__Agathobacter	g__Pararoseburia	-0.0091	0.8172	7.270814951731067	2.825909598867752	0.7417355371900827	0.1219008264462809
g__Agathobacter	g__Parasutterella	0.0197	0.6553	7.270814951731067	5.298451378186632	0.7417355371900827	0.2789256198347107
g__Agathobacter	g__Pauljensenia	-0.1422	0.001	7.270814951731067	2.2533515315695056	0.7417355371900827	0.146694214876033
g__Agathobacter	g__Pediococcus	-0.1465	0.001	7.270814951731067	6.044472607556895	0.7417355371900827	0.1632231404958677
g__Agathobacter	g__Peptostreptococcus	-0.2045	0.001	7.270814951731067	4.158206308007135	0.7417355371900827	0.1714876033057851
g__Agathobacter	g__Phascolarctobacterium	0.0574	0.1948	7.270814951731067	6.029728220366929	0.7417355371900827	0.3863636363636363
g__Agathobacter	g__Phocaeicola	0.145	0.001	7.270814951731067	8.725237087762615	0.7417355371900827	0.9462809917355371
g__Agathobacter	g__Prevotella	0.0014	0.967	7.270814951731067	7.491746663855539	0.7417355371900827	0.4442148760330578
g__Agathobacter	g__Pseudobutyricicoccus	-0.1062	0.004	7.270814951731067	1.9868852982679972	0.7417355371900827	0.1074380165289256
g__Agathobacter	g__Pseudoflavonifractor_A	-0.1572	0.001	7.270814951731067	2.297002529131489	0.7417355371900827	0.134297520661157
g__Agathobacter	g__Pseudoscilispira	-0.0769	0.0559	7.270814951731067	2.32481049555165	0.7417355371900827	0.2892561983471074
g__Agathobacter	g__Roseburia	0.2776	0.001	7.270814951731067	6.270505006703759	0.7417355371900827	0.6735537190082644
g__Agathobacter	g__Roseburia_D	0.0095	0.8012	7.270814951731067	3.250214645379917	0.7417355371900827	0.1425619834710743
g__Agathobacter	g__Rothia	-0.1294	0.001	7.270814951731067	4.05370153221366	0.7417355371900827	0.2603305785123967
g__Agathobacter	g__Ruminiclostridium_E	-0.1212	0.002	7.270814951731067	3.366299955668857	0.7417355371900827	0.1115702479338843
g__Agathobacter	g__Ruminococcus_B	-0.2846	0.001	7.270814951731067	7.737947132127615	0.7417355371900827	0.8388429752066116
g__Agathobacter	g__Ruminococcus_C	0.1042	0.014	7.270814951731067	4.048462536450087	0.7417355371900827	0.2417355371900826
g__Agathobacter	g__Ruminococcus_E	0.1045	0.011	7.270814951731067	5.434585988920234	0.7417355371900827	0.2045454545454545
g__Agathobacter	g__Ruthenibacterium	-0.1094	0.012	7.270814951731067	4.251172068521615	0.7417355371900827	0.493801652892562
g__Agathobacter	g__Sarcina	-0.2519	0.001	7.270814951731067	4.978552208875173	0.7417355371900827	0.2128099173553719
g__Agathobacter	g__Schaedlerella	-0.0687	0.1109	7.270814951731067	4.029210216422679	0.7417355371900827	0.3822314049586777
g__Agathobacter	g__Sellimonas	-0.0526	0.1938	7.270814951731067	4.545463956753047	0.7417355371900827	0.2644628099173554
g__Agathobacter	g__Streptococcus	-0.1917	0.001	7.270814951731067	7.600561164194048	0.7417355371900827	0.9648760330578512
g__Agathobacter	g__Sutterella	0.0091	0.8332	7.270814951731067	5.853451847111789	0.7417355371900827	0.4152892561983471
g__Agathobacter	g__Terrisporobacter	-0.1133	0.006	7.270814951731067	4.122901962417212	0.7417355371900827	0.2665289256198347
g__Agathobacter	g__Thomasclavelia	-0.3462	0.001	7.270814951731067	5.6451554268064745	0.7417355371900827	0.628099173553719
g__Agathobacter	g__Turicibacter	-0.1112	0.005	7.270814951731067	4.5880554893591485	0.7417355371900827	0.4297520661157025
g__Agathobacter	g__Tyzzerella	0.0019	0.966	7.270814951731067	3.784611288214841	0.7417355371900827	0.2148760330578512
g__Agathobacter	g__UBA3402	0.0696	0.0899	7.270814951731067	2.798412201319961	0.7417355371900827	0.1694214876033057
g__Agathobacter	g__URXU01	0.0266	0.5325	7.270814951731067	5.865369354810628	0.7417355371900827	0.1384297520661157
g__Agathobacter	g__Veillonella	-0.2112	0.001	7.270814951731067	6.826654795566198	0.7417355371900827	0.6363636363636364
g__Agathobacter	g__Vescimonas	0.0728	0.0669	7.270814951731067	4.145880095308725	0.7417355371900827	0.3347107438016529
g__Agathobacter	g__Weissella	-0.0709	0.0939	7.270814951731067	4.862494013017426	0.7417355371900827	0.5020661157024794
g__Agathobacter	g__Wujia	0.0483	0.2527	7.270814951731067	4.1653377227471	0.7417355371900827	0.134297520661157
g__Agathobaculum	g__Alistipes	0.1061	0.014	5.375402493150575	6.144756242502531	0.6673553719008265	0.5599173553719008
g__Agathobaculum	g__Alistipes_A	-0.1331	0.001	5.375402493150575	2.2585362483036926	0.6673553719008265	0.1157024793388429
g__Agathobaculum	g__Alitiscatomonas	0.2255	0.001	5.375402493150575	5.248574687024184	0.6673553719008265	0.5805785123966942
g__Agathobaculum	g__Allocoprobacillus	-0.1415	0.001	5.375402493150575	3.678256216497415	0.6673553719008265	0.2789256198347107
g__Agathobaculum	g__Amedibacterium	-0.184	0.001	5.375402493150575	3.879031100332238	0.6673553719008265	0.1673553719008264
g__Agathobaculum	g__Anaerobutyricum	0.3732	0.001	5.375402493150575	6.9282469754661	0.6673553719008265	0.7396694214876033
g__Agathobaculum	g__Anaerofustis	-0.1296	0.001	5.375402493150575	1.8172061348892192	0.6673553719008265	0.1425619834710743
g__Agathobaculum	g__Anaeromassilibacillus	-0.1203	0.004	5.375402493150575	3.0754577223416177	0.6673553719008265	0.262396694214876
g__Agathobaculum	g__Anaerostipes	0.1606	0.001	5.375402493150575	7.533110266069057	0.6673553719008265	0.944214876033058
g__Agathobaculum	g__Anaerotignum	0.0952	0.026	5.375402493150575	4.536979643506416	0.6673553719008265	0.506198347107438
g__Agathobaculum	g__Anaerotruncus	-0.1517	0.001	5.375402493150575	2.3097756735394	0.6673553719008265	0.1962809917355372
g__Agathobaculum	g__Anthropogastromicrobium	0.2184	0.001	5.375402493150575	5.303633109824055	0.6673553719008265	0.5971074380165289
g__Agathobaculum	g__Aristaeella	-0.0382	0.3117	5.375402493150575	3.6017368595184647	0.6673553719008265	0.1053719008264462
g__Agathobaculum	g__Bacteroides	0.0594	0.1698	5.375402493150575	8.274591973918477	0.6673553719008265	0.9194214876033058
g__Agathobaculum	g__Bariatricus	0.2123	0.001	5.375402493150575	5.557353338675832	0.6673553719008265	0.4338842975206611
g__Agathobaculum	g__Bifidobacterium	-0.0892	0.049	5.375402493150575	8.632152725841596	0.6673553719008265	0.9008264462809916
g__Agathobaculum	g__Bittarella	-0.085	0.022	5.375402493150575	2.085864171336303	0.6673553719008265	0.2252066115702479
g__Agathobaculum	g__Blautia	-0.1023	0.017	5.375402493150575	6.722426317879902	0.6673553719008265	0.7128099173553719
g__Agathobaculum	g__Blautia_A	0.2139	0.001	5.375402493150575	8.872792959622492	0.6673553719008265	0.9896694214876032
g__Agathobaculum	g__Brotaphodocola	0.1668	0.001	5.375402493150575	4.190872369676514	0.6673553719008265	0.402892561983471
g__Agathobaculum	g__Butyribacter	-0.0761	0.0599	5.375402493150575	3.483299822298702	0.6673553719008265	0.1177685950413223
g__Agathobaculum	g__CAG-170	-0.1024	0.009	5.375402493150575	3.161858092460233	0.6673553719008265	0.1239669421487603
g__Agathobaculum	g__CAG-177	-0.1149	0.004	5.375402493150575	4.084363646708787	0.6673553719008265	0.1115702479338843
g__Agathobaculum	g__CAG-217	0.0272	0.5205	5.375402493150575	3.8218501225517216	0.6673553719008265	0.1384297520661157
g__Agathobaculum	g__CAG-488	0.0394	0.3197	5.375402493150575	4.65521631123084	0.6673553719008265	0.1425619834710743
g__Agathobaculum	g__Catenibacterium	0.0252	0.5694	5.375402493150575	5.8119616944448005	0.6673553719008265	0.1508264462809917
g__Agathobaculum	g__Choladousia	0.0539	0.1668	5.375402493150575	3.199388199500096	0.6673553719008265	0.2252066115702479
g__Agathobaculum	g__Clostridium	-0.0069	0.8611	5.375402493150575	6.122135538248989	0.6673553719008265	0.6983471074380165
g__Agathobaculum	g__Clostridium_A	0.0333	0.4496	5.375402493150575	4.437154064207612	0.6673553719008265	0.7107438016528925
g__Agathobaculum	g__Clostridium_AP	-0.1062	0.012	5.375402493150575	3.253087981222216	0.6673553719008265	0.1880165289256198
g__Agathobaculum	g__Collinsella	0.217	0.001	5.375402493150575	8.434865710686978	0.6673553719008265	0.8285123966942148
g__Agathobaculum	g__Coprococcus_A	0.2316	0.001	5.375402493150575	4.461490269086403	0.6673553719008265	0.4049586776859504
g__Agathobaculum	g__Dialister	0.0027	0.9451	5.375402493150575	6.549851303215344	0.6673553719008265	0.5144628099173554
g__Agathobaculum	g__Dorea	0.3596	0.001	5.375402493150575	5.49177089051622	0.6673553719008265	0.5661157024793388
g__Agathobaculum	g__Dorea_A	0.2458	0.001	5.375402493150575	6.424019860647868	0.6673553719008265	0.6033057851239669
g__Agathobaculum	g__Dorea_D	-0.0054	0.9161	5.375402493150575	3.443255724990216	0.6673553719008265	0.1301652892561983
g__Agathobaculum	g__Dysosmobacter	0.1714	0.001	5.375402493150575	4.952204998379556	0.6673553719008265	0.6342975206611571
g__Agathobaculum	g__Eggerthella	0.0134	0.7642	5.375402493150575	5.115719482919545	0.6673553719008265	0.6487603305785123
g__Agathobaculum	g__Enterobacter	-0.1537	0.002	5.375402493150575	4.694822402785603	0.6673553719008265	0.2376033057851239
g__Agathobaculum	g__Enterocloster	-0.0532	0.2168	5.375402493150575	6.5321962253977865	0.6673553719008265	0.8863636363636364
g__Agathobaculum	g__Enterococcus	-0.2742	0.001	5.375402493150575	4.323900499862466	0.6673553719008265	0.1239669421487603
g__Agathobaculum	g__Enterococcus_A	-0.2928	0.001	5.375402493150575	4.417398754019234	0.6673553719008265	0.1198347107438016
g__Agathobaculum	g__Enterococcus_B	-0.3337	0.001	5.375402493150575	6.897594554863837	0.6673553719008265	0.396694214876033
