source	target	correlation	p_value	source_log_mean_abundance	target_log_mean_abundance	source_prevalence	target_prevalence
g__Evtepia	g__Gordonibacter	0.1009	0.1019	3.437341786631299	0.6174353588242488	0.1052631578947368	0.031578947368421
g__Evtepia	g__Granulicatella	-0.1973	0.019	3.437341786631299	5.526697184657492	0.1052631578947368	0.5894736842105263
g__Evtepia	g__Guopingia	-0.136	0.024	3.437341786631299	0.5596157879354227	0.1052631578947368	0.031578947368421
g__Evtepia	g__Haemophilus_D	-0.1134	0.1798	3.437341786631299	6.704363291568891	0.1052631578947368	0.431578947368421
g__Evtepia	g__Holdemanella	-0.0318	0.6833	3.437341786631299	5.934067134121777	0.1052631578947368	0.1473684210526315
g__Evtepia	g__Holdemania	0.0289	0.6963	3.437341786631299	1.4221038138166011	0.1052631578947368	0.1263157894736842
g__Evtepia	g__Hominenteromicrobium	0.2293	0.006	3.437341786631299	3.751952057569011	0.1052631578947368	0.1368421052631579
g__Evtepia	g__Hominibacterium	0.1071	0.1628	3.437341786631299	1.9156963704588168	0.1052631578947368	0.1052631578947368
g__Evtepia	g__Hominicoprocola	0.0271	0.7143	3.437341786631299	3.3455084758015667	0.1052631578947368	0.1368421052631579
g__Evtepia	g__Hominifimenecus	0.0036	0.972	3.437341786631299	0.92458953468885	0.1052631578947368	0.0421052631578947
g__Evtepia	g__Hominilimicola	0.1521	0.0629	3.437341786631299	5.168469657014785	0.1052631578947368	0.3368421052631579
g__Evtepia	g__Hominimerdicola	-0.0724	0.3766	3.437341786631299	4.205935627630563	0.1052631578947368	0.2526315789473684
g__Evtepia	g__Hominiventricola	-0.0056	0.9431	3.437341786631299	2.107684753993231	0.1052631578947368	0.0842105263157894
g__Evtepia	g__Hungatella	-0.0399	0.6354	3.437341786631299	4.942534881392324	0.1052631578947368	0.231578947368421
g__Evtepia	g__Intestinibacter	-0.0918	0.2997	3.437341786631299	7.204257712428372	0.1052631578947368	0.7789473684210526
g__Evtepia	g__JAGTTR01	-0.0425	0.4645	3.437341786631299	0.723918839226699	0.1052631578947368	0.0421052631578947
g__Evtepia	g__Klebsiella	-0.0065	0.9441	3.437341786631299	6.374989328000086	0.1052631578947368	0.3789473684210526
g__Evtepia	g__Lachnoclostridium_B	-0.0207	0.8092	3.437341786631299	4.033502902965855	0.1052631578947368	0.1894736842105263
g__Evtepia	g__Lachnospira	0.0443	0.5954	3.437341786631299	6.799543480054595	0.1052631578947368	0.6421052631578947
g__Evtepia	g__Lacticaseibacillus	-0.1238	0.1409	3.437341786631299	5.594633929266828	0.1052631578947368	0.5578947368421052
g__Evtepia	g__Lactiplantibacillus	-0.0673	0.4026	3.437341786631299	4.174387269895637	0.1052631578947368	0.2526315789473684
g__Evtepia	g__Lactobacillus	-0.0641	0.4336	3.437341786631299	6.465204676517702	0.1052631578947368	0.2526315789473684
g__Evtepia	g__Lactococcus	-0.0003	0.997	3.437341786631299	4.916629818350868	0.1052631578947368	0.3368421052631579
g__Evtepia	g__Lactonifactor	0.0589	0.3966	3.437341786631299	1.8588987720656835	0.1052631578947368	0.0947368421052631
g__Evtepia	g__Laedolimicola	-0.0776	0.2308	3.437341786631299	1.178654996341646	0.1052631578947368	0.0421052631578947
g__Evtepia	g__Lancefieldella	-0.1192	0.1249	3.437341786631299	2.8657659470939643	0.1052631578947368	0.231578947368421
g__Evtepia	g__Latilactobacillus	-0.0788	0.3227	3.437341786631299	5.257929305642748	0.1052631578947368	0.2526315789473684
g__Evtepia	g__Lawsonibacter	0.1192	0.1279	3.437341786631299	3.6446880743072345	0.1052631578947368	0.1789473684210526
g__Evtepia	g__Lentihominibacter	0.3843	0.001	3.437341786631299	2.009331975492809	0.1052631578947368	0.1263157894736842
g__Evtepia	g__Leuconostoc	0.0185	0.8172	3.437341786631299	4.480645727920353	0.1052631578947368	0.3894736842105263
g__Evtepia	g__Ligilactobacillus	0.0068	0.9361	3.437341786631299	6.6105558374912485	0.1052631578947368	0.1684210526315789
g__Evtepia	g__Limivivens	-0.0161	0.8182	3.437341786631299	3.3088688633949053	0.1052631578947368	0.1473684210526315
g__Evtepia	g__Limosilactobacillus	-0.0239	0.7682	3.437341786631299	5.839065803965282	0.1052631578947368	0.3157894736842105
g__Evtepia	g__Longicatena	-0.1288	0.0759	3.437341786631299	3.2370431288236494	0.1052631578947368	0.1052631578947368
g__Evtepia	g__Massilioclostridium	0.0283	0.7023	3.437341786631299	1.5269616906098618	0.1052631578947368	0.1263157894736842
g__Evtepia	g__Mediterraneibacter	0.0317	0.7163	3.437341786631299	6.266805150963952	0.1052631578947368	0.3789473684210526
g__Evtepia	g__Megamonas	-0.0626	0.4236	3.437341786631299	4.363894486350466	0.1052631578947368	0.1894736842105263
g__Evtepia	g__Merdibacter	-0.1002	0.1229	3.437341786631299	0.5831462853456167	0.1052631578947368	0.0421052631578947
g__Evtepia	g__Merdimmobilis	-0.0574	0.4036	3.437341786631299	1.9218125974762528	0.1052631578947368	0.0842105263157894
g__Evtepia	g__Merdimonas	-0.1385	0.0569	3.437341786631299	2.4259083090260445	0.1052631578947368	0.0947368421052631
g__Evtepia	g__Merdivicinus	-0.0831	0.2228	3.437341786631299	3.0355537677406623	0.1052631578947368	0.0631578947368421
g__Evtepia	g__Muricomes	-0.1582	0.018	3.437341786631299	1.1592369104845446	0.1052631578947368	0.0526315789473684
g__Evtepia	g__Murimonas	0.0345	0.6484	3.437341786631299	2.763432346953795	0.1052631578947368	0.0947368421052631
g__Evtepia	g__Nanosynbacter	-0.1153	0.1758	3.437341786631299	6.940988551853716	0.1052631578947368	0.5157894736842106
g__Evtepia	g__Negativibacillus	0.1684	0.029	3.437341786631299	3.9468269276228383	0.1052631578947368	0.1473684210526315
g__Evtepia	g__Odoribacter	0.0395	0.6304	3.437341786631299	5.905248308457514	0.1052631578947368	0.2631578947368421
g__Evtepia	g__Oliverpabstia	0.0647	0.4176	3.437341786631299	5.124211964525422	0.1052631578947368	0.1473684210526315
g__Evtepia	g__Onthenecus	0.174	0.028	3.437341786631299	2.45315795147342	0.1052631578947368	0.0736842105263157
g__Evtepia	g__Otoolea	0.0708	0.4186	3.437341786631299	5.79269597664371	0.1052631578947368	0.5473684210526316
g__Evtepia	g__Parabacteroides	0.1548	0.0619	3.437341786631299	5.310431196931548	0.1052631578947368	0.4105263157894737
g__Evtepia	g__Paraprevotella	0.0524	0.4785	3.437341786631299	2.543895948263704	0.1052631578947368	0.0842105263157894
g__Evtepia	g__Pararoseburia	-0.0329	0.5994	3.437341786631299	1.0704414117014134	0.1052631578947368	0.0210526315789473
g__Evtepia	g__Parasutterella	0.0418	0.6074	3.437341786631299	5.839369045620879	0.1052631578947368	0.1368421052631579
g__Evtepia	g__Pauljensenia	-0.1139	0.1409	3.437341786631299	2.874035338576471	0.1052631578947368	0.2210526315789473
g__Evtepia	g__Pediococcus	-0.0942	0.2557	3.437341786631299	7.114955745375241	0.1052631578947368	0.2842105263157894
g__Evtepia	g__Peptostreptococcus	-0.1502	0.0579	3.437341786631299	3.246815193557442	0.1052631578947368	0.3157894736842105
g__Evtepia	g__Phascolarctobacterium	0.0283	0.7383	3.437341786631299	4.050334621225658	0.1052631578947368	0.2526315789473684
g__Evtepia	g__Phocaeicola	0.0194	0.8302	3.437341786631299	6.295535030438751	0.1052631578947368	0.8421052631578947
g__Evtepia	g__Prevotella	-0.0366	0.6454	3.437341786631299	4.834461467888535	0.1052631578947368	0.3789473684210526
g__Evtepia	g__Pseudobutyricicoccus	-0.003	0.964	3.437341786631299	0.1177830356563834	0.1052631578947368	0.0105263157894736
g__Evtepia	g__Pseudoflavonifractor_A	-0.0872	0.2098	3.437341786631299	1.8292425624827957	0.1052631578947368	0.0631578947368421
g__Evtepia	g__Pseudoscilispira	-0.0288	0.6653	3.437341786631299	0.7827593392496324	0.1052631578947368	0.0526315789473684
g__Evtepia	g__Roseburia	0.0041	0.96	3.437341786631299	5.946129345177062	0.1052631578947368	0.3684210526315789
g__Evtepia	g__Roseburia_D	0.0614	0.3636	3.437341786631299	2.302585092994045	0.1052631578947368	0.0526315789473684
g__Evtepia	g__Rothia	-0.0905	0.2717	3.437341786631299	5.446198433361699	0.1052631578947368	0.3263157894736842
g__Evtepia	g__Ruminiclostridium_E	0.0218	0.7053	3.437341786631299	1.0916436193520165	0.1052631578947368	0.0210526315789473
g__Evtepia	g__Ruminococcus_B	-0.0934	0.2967	3.437341786631299	8.731669288638885	0.1052631578947368	0.8947368421052632
g__Evtepia	g__Ruminococcus_C	0.1182	0.1139	3.437341786631299	3.2904209920312963	0.1052631578947368	0.1578947368421052
g__Evtepia	g__Ruminococcus_E	0.2035	0.013	3.437341786631299	4.278978258774435	0.1052631578947368	0.0842105263157894
g__Evtepia	g__Ruthenibacterium	0.0472	0.5924	3.437341786631299	4.429575949943563	0.1052631578947368	0.3263157894736842
g__Evtepia	g__Sarcina	0.0405	0.6583	3.437341786631299	6.126914670707019	0.1052631578947368	0.431578947368421
g__Evtepia	g__Schaedlerella	0.1894	0.021	3.437341786631299	3.143613340367654	0.1052631578947368	0.1578947368421052
g__Evtepia	g__Sellimonas	0.0027	0.973	3.437341786631299	4.43354125873288	0.1052631578947368	0.2105263157894736
g__Evtepia	g__Streptococcus	-0.1533	0.0849	3.437341786631299	8.673103037288884	0.1052631578947368	0.9894736842105264
g__Evtepia	g__Sutterella	-0.1172	0.1618	3.437341786631299	4.695924549256556	0.1052631578947368	0.231578947368421
g__Evtepia	g__Terrisporobacter	-0.0924	0.2697	3.437341786631299	4.231990741377896	0.1052631578947368	0.2105263157894736
g__Evtepia	g__Thomasclavelia	-0.0374	0.6583	3.437341786631299	6.514280498725525	0.1052631578947368	0.6421052631578947
g__Evtepia	g__Turicibacter	-0.1363	0.1009	3.437341786631299	5.162402182568238	0.1052631578947368	0.3473684210526316
g__Evtepia	g__Tyzzerella	0.0273	0.7453	3.437341786631299	3.645232292007741	0.1052631578947368	0.1157894736842105
g__Evtepia	g__UBA3402	-0.1061	0.1209	3.437341786631299	1.6582280766035322	0.1052631578947368	0.0421052631578947
g__Evtepia	g__URXU01	-0.0674	0.3277	3.437341786631299	1.924856739857481	0.1052631578947368	0.0736842105263157
g__Evtepia	g__Veillonella	-0.1404	0.1159	3.437341786631299	7.295749206525474	0.1052631578947368	0.7684210526315789
g__Evtepia	g__Vescimonas	0.1782	0.014	3.437341786631299	1.9095425048844383	0.1052631578947368	0.0947368421052631
g__Evtepia	g__Weissella	-0.0024	0.978	3.437341786631299	5.091190690835111	0.1052631578947368	0.4947368421052631
g__Evtepia	g__Wujia	-0.1306	0.0519	3.437341786631299	1.126011262856224	0.1052631578947368	0.0947368421052631
g__Faecalibacterium	g__Faecalimonas	-0.3238	0.001	7.730769594884916	7.161945198701672	0.8315789473684211	0.5684210526315789
g__Faecalibacterium	g__Faecousia	-0.0228	0.7253	7.730769594884916	1.0266387890430204	0.8315789473684211	0.0526315789473684
g__Faecalibacterium	g__Finegoldia	-0.1759	0.037	7.730769594884916	3.0385522707369192	0.8315789473684211	0.2
g__Faecalibacterium	g__Flavonifractor	-0.1239	0.2218	7.730769594884916	5.71689063060894	0.8315789473684211	0.5368421052631579
g__Faecalibacterium	g__Fusicatenibacter	0.3058	0.002	7.730769594884916	6.797870656077689	0.8315789473684211	0.5263157894736842
g__Faecalibacterium	g__Fusobacterium_A	-0.1352	0.1049	7.730769594884916	4.156275519952591	0.8315789473684211	0.0736842105263157
g__Faecalibacterium	g__Gallintestinimicrobium	0.1413	0.0909	7.730769594884916	3.4793151609261077	0.8315789473684211	0.1052631578947368
g__Faecalibacterium	g__Gemella	-0.1792	0.0539	7.730769594884916	3.7431111355441087	0.8315789473684211	0.3894736842105263
g__Faecalibacterium	g__Gemmiger	0.3835	0.001	7.730769594884916	5.960521975398926	0.8315789473684211	0.4421052631578947
g__Faecalibacterium	g__Gordonibacter	-0.0712	0.2707	7.730769594884916	0.6174353588242488	0.8315789473684211	0.031578947368421
g__Faecalibacterium	g__Granulicatella	-0.1412	0.1439	7.730769594884916	5.526697184657492	0.8315789473684211	0.5894736842105263
g__Faecalibacterium	g__Guopingia	-0.1739	0.007	7.730769594884916	0.5596157879354227	0.8315789473684211	0.031578947368421
g__Faecalibacterium	g__Haemophilus_D	-0.2737	0.003	7.730769594884916	6.704363291568891	0.8315789473684211	0.431578947368421
g__Faecalibacterium	g__Holdemanella	0.0347	0.6803	7.730769594884916	5.934067134121777	0.8315789473684211	0.1473684210526315
g__Faecalibacterium	g__Holdemania	0.0504	0.5095	7.730769594884916	1.4221038138166011	0.8315789473684211	0.1263157894736842
g__Faecalibacterium	g__Hominenteromicrobium	0.1605	0.0609	7.730769594884916	3.751952057569011	0.8315789473684211	0.1368421052631579
g__Faecalibacterium	g__Hominibacterium	0.0008	0.994	7.730769594884916	1.9156963704588168	0.8315789473684211	0.1052631578947368
g__Faecalibacterium	g__Hominicoprocola	0.1756	0.044	7.730769594884916	3.3455084758015667	0.8315789473684211	0.1368421052631579
g__Faecalibacterium	g__Hominifimenecus	-0.0578	0.4076	7.730769594884916	0.92458953468885	0.8315789473684211	0.0421052631578947
g__Faecalibacterium	g__Hominilimicola	0.2357	0.01	7.730769594884916	5.168469657014785	0.8315789473684211	0.3368421052631579
g__Faecalibacterium	g__Hominimerdicola	0.0015	0.987	7.730769594884916	4.205935627630563	0.8315789473684211	0.2526315789473684
g__Faecalibacterium	g__Hominiventricola	0.1036	0.2038	7.730769594884916	2.107684753993231	0.8315789473684211	0.0842105263157894
g__Faecalibacterium	g__Hungatella	-0.2795	0.001	7.730769594884916	4.942534881392324	0.8315789473684211	0.231578947368421
g__Faecalibacterium	g__Intestinibacter	-0.1319	0.1888	7.730769594884916	7.204257712428372	0.8315789473684211	0.7789473684210526
g__Faecalibacterium	g__JAGTTR01	-0.1244	0.0659	7.730769594884916	0.723918839226699	0.8315789473684211	0.0421052631578947
g__Faecalibacterium	g__Klebsiella	-0.0255	0.7972	7.730769594884916	6.374989328000086	0.8315789473684211	0.3789473684210526
g__Faecalibacterium	g__Lachnoclostridium_B	0.0088	0.9191	7.730769594884916	4.033502902965855	0.8315789473684211	0.1894736842105263
g__Faecalibacterium	g__Lachnospira	0.0206	0.8232	7.730769594884916	6.799543480054595	0.8315789473684211	0.6421052631578947
g__Faecalibacterium	g__Lacticaseibacillus	-0.1993	0.047	7.730769594884916	5.594633929266828	0.8315789473684211	0.5578947368421052
g__Faecalibacterium	g__Lactiplantibacillus	-0.2041	0.026	7.730769594884916	4.174387269895637	0.8315789473684211	0.2526315789473684
g__Faecalibacterium	g__Lactobacillus	-0.1571	0.0959	7.730769594884916	6.465204676517702	0.8315789473684211	0.2526315789473684
g__Faecalibacterium	g__Lactococcus	-0.0269	0.7652	7.730769594884916	4.916629818350868	0.8315789473684211	0.3368421052631579
g__Faecalibacterium	g__Lactonifactor	-0.0747	0.3546	7.730769594884916	1.8588987720656835	0.8315789473684211	0.0947368421052631
g__Faecalibacterium	g__Laedolimicola	-0.0351	0.5894	7.730769594884916	1.178654996341646	0.8315789473684211	0.0421052631578947
g__Faecalibacterium	g__Lancefieldella	-0.1219	0.1299	7.730769594884916	2.8657659470939643	0.8315789473684211	0.231578947368421
g__Faecalibacterium	g__Latilactobacillus	-0.0652	0.4815	7.730769594884916	5.257929305642748	0.8315789473684211	0.2526315789473684
g__Faecalibacterium	g__Lawsonibacter	-0.0293	0.7552	7.730769594884916	3.6446880743072345	0.8315789473684211	0.1789473684210526
g__Faecalibacterium	g__Lentihominibacter	0.0639	0.4496	7.730769594884916	2.009331975492809	0.8315789473684211	0.1263157894736842
g__Faecalibacterium	g__Leuconostoc	-0.1007	0.3067	7.730769594884916	4.480645727920353	0.8315789473684211	0.3894736842105263
g__Faecalibacterium	g__Ligilactobacillus	-0.0344	0.7013	7.730769594884916	6.6105558374912485	0.8315789473684211	0.1684210526315789
g__Faecalibacterium	g__Limivivens	0.2533	0.003	7.730769594884916	3.3088688633949053	0.8315789473684211	0.1473684210526315
g__Faecalibacterium	g__Limosilactobacillus	-0.1857	0.0569	7.730769594884916	5.839065803965282	0.8315789473684211	0.3157894736842105
g__Faecalibacterium	g__Longicatena	-0.1156	0.1668	7.730769594884916	3.2370431288236494	0.8315789473684211	0.1052631578947368
g__Faecalibacterium	g__Massilioclostridium	-0.0104	0.8991	7.730769594884916	1.5269616906098618	0.8315789473684211	0.1263157894736842
g__Faecalibacterium	g__Mediterraneibacter	0.3311	0.001	7.730769594884916	6.266805150963952	0.8315789473684211	0.3789473684210526
g__Faecalibacterium	g__Megamonas	-0.0368	0.6683	7.730769594884916	4.363894486350466	0.8315789473684211	0.1894736842105263
g__Faecalibacterium	g__Merdibacter	-0.1811	0.006	7.730769594884916	0.5831462853456167	0.8315789473684211	0.0421052631578947
g__Faecalibacterium	g__Merdimmobilis	-0.0622	0.4036	7.730769594884916	1.9218125974762528	0.8315789473684211	0.0842105263157894
g__Faecalibacterium	g__Merdimonas	-0.2459	0.003	7.730769594884916	2.4259083090260445	0.8315789473684211	0.0947368421052631
g__Faecalibacterium	g__Merdivicinus	-0.1351	0.0909	7.730769594884916	3.0355537677406623	0.8315789473684211	0.0631578947368421
g__Faecalibacterium	g__Muricomes	-0.0928	0.1988	7.730769594884916	1.1592369104845446	0.8315789473684211	0.0526315789473684
g__Faecalibacterium	g__Murimonas	0.0452	0.6024	7.730769594884916	2.763432346953795	0.8315789473684211	0.0947368421052631
g__Faecalibacterium	g__Nanosynbacter	-0.308	0.001	7.730769594884916	6.940988551853716	0.8315789473684211	0.5157894736842106
g__Faecalibacterium	g__Negativibacillus	0.116	0.1808	7.730769594884916	3.9468269276228383	0.8315789473684211	0.1473684210526315
g__Faecalibacterium	g__Odoribacter	0.2772	0.008	7.730769594884916	5.905248308457514	0.8315789473684211	0.2631578947368421
g__Faecalibacterium	g__Oliverpabstia	0.1805	0.05	7.730769594884916	5.124211964525422	0.8315789473684211	0.1473684210526315
g__Faecalibacterium	g__Onthenecus	0.0135	0.8651	7.730769594884916	2.45315795147342	0.8315789473684211	0.0736842105263157
g__Faecalibacterium	g__Otoolea	-0.0189	0.8472	7.730769594884916	5.79269597664371	0.8315789473684211	0.5473684210526316
g__Faecalibacterium	g__Parabacteroides	0.3838	0.001	7.730769594884916	5.310431196931548	0.8315789473684211	0.4105263157894737
g__Faecalibacterium	g__Paraprevotella	0.0688	0.4176	7.730769594884916	2.543895948263704	0.8315789473684211	0.0842105263157894
g__Faecalibacterium	g__Pararoseburia	-0.0866	0.2408	7.730769594884916	1.0704414117014134	0.8315789473684211	0.0210526315789473
g__Faecalibacterium	g__Parasutterella	0.1626	0.0689	7.730769594884916	5.839369045620879	0.8315789473684211	0.1368421052631579
g__Faecalibacterium	g__Pauljensenia	0.0216	0.8002	7.730769594884916	2.874035338576471	0.8315789473684211	0.2210526315789473
g__Faecalibacterium	g__Pediococcus	-0.0829	0.4176	7.730769594884916	7.114955745375241	0.8315789473684211	0.2842105263157894
g__Faecalibacterium	g__Peptostreptococcus	-0.1563	0.0779	7.730769594884916	3.246815193557442	0.8315789473684211	0.3157894736842105
g__Faecalibacterium	g__Phascolarctobacterium	-0.1321	0.1329	7.730769594884916	4.050334621225658	0.8315789473684211	0.2526315789473684
g__Faecalibacterium	g__Phocaeicola	0.2376	0.015	7.730769594884916	6.295535030438751	0.8315789473684211	0.8421052631578947
g__Faecalibacterium	g__Prevotella	0.1386	0.1249	7.730769594884916	4.834461467888535	0.8315789473684211	0.3789473684210526
g__Faecalibacterium	g__Pseudobutyricicoccus	-0.165	0.007	7.730769594884916	0.1177830356563834	0.8315789473684211	0.0105263157894736
g__Faecalibacterium	g__Pseudoflavonifractor_A	0.0166	0.8122	7.730769594884916	1.8292425624827957	0.8315789473684211	0.0631578947368421
g__Faecalibacterium	g__Pseudoscilispira	-0.0552	0.4306	7.730769594884916	0.7827593392496324	0.8315789473684211	0.0526315789473684
g__Faecalibacterium	g__Roseburia	0.2911	0.004	7.730769594884916	5.946129345177062	0.8315789473684211	0.3684210526315789
g__Faecalibacterium	g__Roseburia_D	-0.1024	0.1798	7.730769594884916	2.302585092994045	0.8315789473684211	0.0526315789473684
g__Faecalibacterium	g__Rothia	-0.1505	0.0959	7.730769594884916	5.446198433361699	0.8315789473684211	0.3263157894736842
g__Faecalibacterium	g__Ruminiclostridium_E	-0.1206	0.0779	7.730769594884916	1.0916436193520165	0.8315789473684211	0.0210526315789473
g__Faecalibacterium	g__Ruminococcus_B	-0.288	0.009	7.730769594884916	8.731669288638885	0.8315789473684211	0.8947368421052632
g__Faecalibacterium	g__Ruminococcus_C	0.0965	0.2617	7.730769594884916	3.2904209920312963	0.8315789473684211	0.1578947368421052
g__Faecalibacterium	g__Ruminococcus_E	0.0393	0.6194	7.730769594884916	4.278978258774435	0.8315789473684211	0.0842105263157894
g__Faecalibacterium	g__Ruthenibacterium	-0.0208	0.8052	7.730769594884916	4.429575949943563	0.8315789473684211	0.3263157894736842
g__Faecalibacterium	g__Sarcina	-0.2126	0.028	7.730769594884916	6.126914670707019	0.8315789473684211	0.431578947368421
g__Faecalibacterium	g__Schaedlerella	0.1472	0.0929	7.730769594884916	3.143613340367654	0.8315789473684211	0.1578947368421052
g__Faecalibacterium	g__Sellimonas	0.0885	0.3407	7.730769594884916	4.43354125873288	0.8315789473684211	0.2105263157894736
g__Faecalibacterium	g__Streptococcus	-0.2578	0.011	7.730769594884916	8.673103037288884	0.8315789473684211	0.9894736842105264
g__Faecalibacterium	g__Sutterella	-0.0161	0.8531	7.730769594884916	4.695924549256556	0.8315789473684211	0.231578947368421
g__Faecalibacterium	g__Terrisporobacter	-0.1053	0.2637	7.730769594884916	4.231990741377896	0.8315789473684211	0.2105263157894736
g__Faecalibacterium	g__Thomasclavelia	-0.2907	0.001	7.730769594884916	6.514280498725525	0.8315789473684211	0.6421052631578947
g__Faecalibacterium	g__Turicibacter	-0.0959	0.3207	7.730769594884916	5.162402182568238	0.8315789473684211	0.3473684210526316
g__Faecalibacterium	g__Tyzzerella	0.0075	0.9291	7.730769594884916	3.645232292007741	0.8315789473684211	0.1157894736842105
g__Faecalibacterium	g__UBA3402	-0.0279	0.6943	7.730769594884916	1.6582280766035322	0.8315789473684211	0.0421052631578947
g__Faecalibacterium	g__URXU01	-0.0751	0.3107	7.730769594884916	1.924856739857481	0.8315789473684211	0.0736842105263157
g__Faecalibacterium	g__Veillonella	-0.3938	0.001	7.730769594884916	7.295749206525474	0.8315789473684211	0.7684210526315789
g__Faecalibacterium	g__Vescimonas	0.0741	0.3566	7.730769594884916	1.9095425048844383	0.8315789473684211	0.0947368421052631
g__Faecalibacterium	g__Weissella	-0.0942	0.3317	7.730769594884916	5.091190690835111	0.8315789473684211	0.4947368421052631
g__Faecalibacterium	g__Wujia	-0.0698	0.3437	7.730769594884916	1.126011262856224	0.8315789473684211	0.0947368421052631
g__Faecalimonas	g__Faecousia	-0.0565	0.4066	7.161945198701672	1.0266387890430204	0.5684210526315789	0.0526315789473684
g__Faecalimonas	g__Finegoldia	0.0222	0.7942	7.161945198701672	3.0385522707369192	0.5684210526315789	0.2
g__Faecalimonas	g__Flavonifractor	0.2614	0.008	7.161945198701672	5.71689063060894	0.5684210526315789	0.5368421052631579
g__Faecalimonas	g__Fusicatenibacter	-0.1913	0.0559	7.161945198701672	6.797870656077689	0.5684210526315789	0.5263157894736842
g__Faecalimonas	g__Fusobacterium_A	0.1538	0.049	7.161945198701672	4.156275519952591	0.5684210526315789	0.0736842105263157
g__Faecalimonas	g__Gallintestinimicrobium	-0.1754	0.037	7.161945198701672	3.4793151609261077	0.5684210526315789	0.1052631578947368
g__Faecalimonas	g__Gemella	0.0476	0.6014	7.161945198701672	3.7431111355441087	0.5684210526315789	0.3894736842105263
g__Faecalimonas	g__Gemmiger	-0.3122	0.001	7.161945198701672	5.960521975398926	0.5684210526315789	0.4421052631578947
g__Faecalimonas	g__Gordonibacter	0.0397	0.5754	7.161945198701672	0.6174353588242488	0.5684210526315789	0.031578947368421
g__Faecalimonas	g__Granulicatella	0.0445	0.6533	7.161945198701672	5.526697184657492	0.5684210526315789	0.5894736842105263
g__Faecalimonas	g__Guopingia	0.0846	0.1928	7.161945198701672	0.5596157879354227	0.5684210526315789	0.031578947368421
g__Faecalimonas	g__Haemophilus_D	0.1144	0.2298	7.161945198701672	6.704363291568891	0.5684210526315789	0.431578947368421
g__Faecalimonas	g__Holdemanella	-0.1499	0.0969	7.161945198701672	5.934067134121777	0.5684210526315789	0.1473684210526315
g__Faecalimonas	g__Holdemania	-0.0446	0.5564	7.161945198701672	1.4221038138166011	0.5684210526315789	0.1263157894736842
g__Faecalimonas	g__Hominenteromicrobium	-0.2367	0.003	7.161945198701672	3.751952057569011	0.5684210526315789	0.1368421052631579
g__Faecalimonas	g__Hominibacterium	-0.0813	0.2947	7.161945198701672	1.9156963704588168	0.5684210526315789	0.1052631578947368
g__Faecalimonas	g__Hominicoprocola	-0.2095	0.014	7.161945198701672	3.3455084758015667	0.5684210526315789	0.1368421052631579
g__Faecalimonas	g__Hominifimenecus	-0.0616	0.3746	7.161945198701672	0.92458953468885	0.5684210526315789	0.0421052631578947
g__Faecalimonas	g__Hominilimicola	-0.1176	0.2208	7.161945198701672	5.168469657014785	0.5684210526315789	0.3368421052631579
g__Faecalimonas	g__Hominimerdicola	-0.0186	0.8382	7.161945198701672	4.205935627630563	0.5684210526315789	0.2526315789473684
g__Faecalimonas	g__Hominiventricola	-0.1212	0.1289	7.161945198701672	2.107684753993231	0.5684210526315789	0.0842105263157894
g__Faecalimonas	g__Hungatella	0.3524	0.002	7.161945198701672	4.942534881392324	0.5684210526315789	0.231578947368421
g__Faecalimonas	g__Intestinibacter	0.1808	0.0799	7.161945198701672	7.204257712428372	0.5684210526315789	0.7789473684210526
g__Faecalimonas	g__JAGTTR01	-0.0299	0.6613	7.161945198701672	0.723918839226699	0.5684210526315789	0.0421052631578947
g__Faecalimonas	g__Klebsiella	-0.0265	0.7772	7.161945198701672	6.374989328000086	0.5684210526315789	0.3789473684210526
g__Faecalimonas	g__Lachnoclostridium_B	-0.1916	0.027	7.161945198701672	4.033502902965855	0.5684210526315789	0.1894736842105263
g__Faecalimonas	g__Lachnospira	0.0241	0.8292	7.161945198701672	6.799543480054595	0.5684210526315789	0.6421052631578947
g__Faecalimonas	g__Lacticaseibacillus	0.0428	0.6374	7.161945198701672	5.594633929266828	0.5684210526315789	0.5578947368421052
g__Faecalimonas	g__Lactiplantibacillus	0.0181	0.8242	7.161945198701672	4.174387269895637	0.5684210526315789	0.2526315789473684
g__Faecalimonas	g__Lactobacillus	0.0364	0.6893	7.161945198701672	6.465204676517702	0.5684210526315789	0.2526315789473684
g__Faecalimonas	g__Lactococcus	-0.0599	0.5275	7.161945198701672	4.916629818350868	0.5684210526315789	0.3368421052631579
g__Faecalimonas	g__Lactonifactor	-0.0232	0.7682	7.161945198701672	1.8588987720656835	0.5684210526315789	0.0947368421052631
g__Faecalimonas	g__Laedolimicola	-0.0351	0.6284	7.161945198701672	1.178654996341646	0.5684210526315789	0.0421052631578947
g__Faecalimonas	g__Lancefieldella	0.1427	0.0959	7.161945198701672	2.8657659470939643	0.5684210526315789	0.231578947368421
g__Faecalimonas	g__Latilactobacillus	0.0142	0.8911	7.161945198701672	5.257929305642748	0.5684210526315789	0.2526315789473684
g__Faecalimonas	g__Lawsonibacter	0.0467	0.6084	7.161945198701672	3.6446880743072345	0.5684210526315789	0.1789473684210526
g__Faecalimonas	g__Lentihominibacter	-0.1606	0.048	7.161945198701672	2.009331975492809	0.5684210526315789	0.1263157894736842
g__Faecalimonas	g__Leuconostoc	0.0181	0.8332	7.161945198701672	4.480645727920353	0.5684210526315789	0.3894736842105263
