#OTU ID	g__Acetatifactor	g__Acutalibacter	g__Adlercreutzia	g__Agathobacter	g__Agathobaculum	g__Alistipes	g__Alistipes_A	g__Alitiscatomonas	g__Allocoprobacillus	g__Amedibacterium	g__Anaerobutyricum	g__Anaerofustis	g__Anaeromassilibacillus	g__Anaerostipes	g__Anaerotignum	g__Anaerotruncus	g__Anthropogastromicrobium	g__Aristaeella	g__Bacteroides	g__Bariatricus	g__Bifidobacterium	g__Bittarella	g__Blautia	g__Blautia_A	g__Brotaphodocola	g__Butyribacter	g__CAG-170	g__CAG-177	g__CAG-217	g__CAG-488	g__Catenibacterium	g__Choladousia	g__Clostridium	g__Clostridium_A	g__Clostridium_AP	g__Collinsella	g__Coprococcus_A	g__Dialister	g__Dorea	g__Dorea_A	g__Dorea_D	g__Dysosmobacter	g__Eggerthella	g__Enterobacter	g__Enterocloster	g__Enterococcus	g__Enterococcus_A	g__Enterococcus_B	g__Eubacterium_F	g__Eubacterium_G	g__Eubacterium_I	g__Evtepia	g__Faecalibacterium	g__Faecalimonas	g__Faecousia	g__Finegoldia	g__Flavonifractor	g__Fusicatenibacter	g__Fusobacterium_A	g__Gallintestinimicrobium	g__Gemella	g__Gemmiger	g__Gordonibacter	g__Granulicatella	g__Guopingia	g__Haemophilus_D	g__Holdemanella	g__Holdemania	g__Hominenteromicrobium	g__Hominibacterium	g__Hominicoprocola	g__Hominifimenecus	g__Hominilimicola	g__Hominimerdicola	g__Hominiventricola	g__Hungatella	g__Intestinibacter	g__JAGTTR01	g__Klebsiella	g__Lachnoclostridium_B	g__Lachnospira	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus	g__Lactonifactor	g__Laedolimicola	g__Lancefieldella	g__Latilactobacillus	g__Lawsonibacter	g__Lentihominibacter	g__Leuconostoc	g__Ligilactobacillus	g__Limivivens	g__Limosilactobacillus	g__Longicatena	g__Massilioclostridium	g__Mediterraneibacter	g__Megamonas	g__Merdibacter	g__Merdimmobilis	g__Merdimonas	g__Merdivicinus	g__Muricomes	g__Murimonas	g__Nanosynbacter	g__Negativibacillus	g__Odoribacter	g__Oliverpabstia	g__Onthenecus	g__Otoolea	g__Parabacteroides	g__Paraprevotella	g__Pararoseburia	g__Parasutterella	g__Pauljensenia	g__Pediococcus	g__Peptostreptococcus	g__Phascolarctobacterium	g__Phocaeicola	g__Prevotella	g__Pseudobutyricicoccus	g__Pseudoflavonifractor_A	g__Pseudoscilispira	g__Roseburia	g__Roseburia_D	g__Rothia	g__Ruminiclostridium_E	g__Ruminococcus_B	g__Ruminococcus_C	g__Ruminococcus_E	g__Ruthenibacterium	g__Sarcina	g__Schaedlerella	g__Sellimonas	g__Streptococcus	g__Sutterella	g__Terrisporobacter	g__Thomasclavelia	g__Turicibacter	g__Tyzzerella	g__UBA3402	g__URXU01	g__Veillonella	g__Vescimonas	g__Weissella	g__Wujia
g__Butyribacter	0.1384	-0.0594	-0.0830	0.5030	-0.1792	-0.0135	0.2046	0.1401	0.0360	-0.0224	-0.4875	0.0669	0.1795	-0.2493	-0.1997	-0.0669	0.1587	0.1973	-0.6828	0.2243	-0.0976	-0.0936	-0.6902	-0.5669	-0.0849	2.3653	0.2478	-0.0492	0.0077	0.2337	-0.0618	0.2796	0.0766	0.1906	-0.2944	0.2098	0.2533	-0.2683	-0.0219	-0.1677	0.3647	-0.0411	-0.3061	0.1067	-0.0757	0.0872	0.1673	0.5711	0.0357	0.0980	0.0345	0.0816	-0.4793	0.0856	0.1856	0.0732	-0.0226	-0.3794	-0.0772	-0.0958	-0.0854	-0.1790	-0.1163	0.1914	0.1120	0.4308	-0.0002	-0.1004	0.3107	0.1718	0.2321	0.1971	0.3370	-0.0153	0.2105	0.3062	0.3178	0.2985	-0.2738	-0.0329	0.2369	-0.1588	0.0128	0.0272	0.0032	0.1514	0.0855	-0.3215	0.1210	-0.2175	0.0389	-0.0312	-0.1293	0.1989	-0.0777	-0.0725	-0.1136	-0.3758	-0.1568	-0.0257	0.0774	-0.1296	0.3137	0.0718	0.1259	-0.0618	0.1074	-0.3844	-0.0878	0.2048	-0.6105	-0.3607	0.2648	0.0280	-0.0153	-0.0518	0.1646	-0.0184	-0.1846	0.0258	0.0587	0.0818	-0.0522	0.2218	-0.1382	0.6934	0.0346	-0.0072	-0.2683	0.2209	-0.2453	-0.2483	0.3194	-0.1943	-0.0816	-0.1711	0.0671	-0.0938	0.2777	-0.1941	-0.2506	0.1545	-0.1122	0.2038	-0.0777	-0.2623	0.0986
g__CAG-170	0.0143	0.1871	0.0691	-0.4663	-0.4419	0.1302	0.1652	-0.1045	-0.2942	0.1134	-0.5281	0.1002	0.0579	-0.3300	-0.0460	0.0284	-0.1148	0.1087	-0.3133	-0.0533	-0.0658	-0.0609	-0.2485	-0.3700	-0.0030	0.2478	2.0730	0.0936	0.2976	0.0424	0.0802	0.0297	0.0612	-0.0550	0.0611	0.1417	0.1687	-0.5363	0.1693	-0.0104	0.2147	0.1216	-0.3893	0.1051	-0.4789	0.0690	0.0522	0.2645	0.2081	0.1509	0.1941	0.3841	-0.2628	-0.2382	0.1871	0.0813	-0.3038	-0.6651	0.0075	-0.2167	0.1040	-0.1039	-0.0469	0.1622	-0.0128	0.1503	0.0810	0.0991	-0.0102	-0.0109	0.1560	0.1036	-0.2017	-0.0672	0.0353	-0.1168	-0.1549	0.1631	-0.1840	-0.0631	-0.1467	0.3289	0.2116	0.2701	0.1286	0.2824	0.0174	-0.0884	0.1524	0.0642	0.0992	0.1802	0.4025	-0.1053	0.6158	-0.0575	-0.0598	-0.3910	0.1454	0.0005	0.0442	-0.0143	0.0313	-0.0740	0.0459	0.2674	-0.0057	-0.3450	0.0382	0.4947	-0.5072	-0.0666	0.0463	0.0309	0.1887	0.0454	0.1015	-0.0880	-0.1253	-0.0005	-0.0352	0.1315	0.0664	0.1058	-0.3393	0.2457	0.1826	0.2997	-0.4198	0.0476	-0.1304	-0.1338	0.4293	0.0833	-0.1724	0.1176	0.0563	-0.0536	0.0685	-0.1814	-0.1064	0.0011	0.0160	0.0469	0.2318	0.0283	0.0381
g__CAG-177	-0.0886	0.0852	0.0996	-0.4426	-0.4635	-0.4506	0.1431	-0.3999	-0.0907	0.0471	-0.4917	0.1756	-0.1286	-0.3851	-0.1369	0.0427	-0.2221	0.0854	-0.5210	-0.2279	0.0543	-0.0641	-0.1264	-0.3492	-0.1155	-0.0492	0.0936	1.9894	-0.1021	-0.0807	0.2332	-0.0466	-0.0119	-0.1409	0.0630	-0.3921	-0.4126	-0.3935	-0.3069	-0.4117	0.0168	-0.2602	-0.3137	0.2579	-0.2143	0.3393	0.5846	1.1103	0.1321	-0.2365	-0.2167	-0.0276	-0.6471	0.2343	-0.0585	0.1633	-0.1779	-0.5409	0.1093	-0.1624	0.3462	-0.3514	0.2202	0.5490	0.1258	0.5336	0.3609	0.0115	-0.3230	0.0962	-0.2269	0.0157	-0.4782	0.0528	-0.2669	-0.0074	0.0023	-0.0216	-0.1650	-0.1433	-0.2165	0.6929	0.5956	0.2878	0.2481	0.0252	0.0196	0.2019	0.3987	-0.1668	-0.1166	0.3658	0.2951	-0.2710	0.4262	0.1551	0.0018	-0.6192	0.1711	0.1449	-0.0030	0.0271	0.0460	0.0321	-0.1986	0.5795	-0.2462	-0.2162	-0.2950	0.0852	-0.4477	-0.3129	-0.0747	0.1564	0.0017	0.4885	0.5323	-0.0102	0.3066	-0.1900	-0.0394	0.1503	0.2216	0.0743	-0.6173	0.0287	0.4729	0.2238	0.2909	-0.0410	0.1573	-0.2563	0.0978	0.0444	-0.0444	0.3869	0.0690	0.2065	0.0987	0.1493	0.0015	-0.0763	0.1845	0.5448	0.0750	0.3797	0.0933
g__CAG-217	-0.1156	0.0329	0.0166	0.3080	0.2170	0.3262	0.0554	-0.0016	-0.0952	-0.0988	0.3017	0.0431	-0.2950	0.0680	-0.3242	-0.1367	0.3231	-0.2286	0.2989	0.2093	-0.1753	-0.1745	-0.4653	-0.2333	0.2038	0.0077	0.2976	-0.1021	2.9203	-0.4129	-0.1070	0.0262	-0.1052	-0.2962	0.0729	-0.2893	0.7869	-0.4027	0.0082	0.4232	-0.1236	0.2751	-0.1839	0.0660	-0.4030	0.1965	-0.4140	-0.1102	0.1120	0.5307	0.4035	0.4087	0.3714	-0.7085	0.2300	-0.1626	-0.2045	0.1301	-0.1721	-0.1329	-0.1410	0.6086	-0.0475	0.0184	-0.1848	-0.3640	-0.2483	0.0581	0.3636	-0.1916	0.1656	-0.2394	0.4454	-0.1563	0.2305	-0.4136	-0.4232	-0.1550	0.0842	0.1376	0.1988	-0.1188	0.1788	0.1733	0.2626	0.1583	0.1316	-0.3848	-0.0941	0.4930	0.1210	-0.2551	0.5672	0.5051	0.2079	-0.1837	0.1428	0.0755	-0.2478	-0.1270	0.1086	0.0637	-0.0628	-0.2382	0.1820	-0.3301	0.5184	0.2979	0.4577	0.1240	-0.2018	0.2701	-0.0404	0.1251	-0.2639	-0.0541	0.0831	-0.1763	-0.3343	0.6316	-0.3556	-0.0548	0.0403	0.0069	0.3031	-0.1435	0.0297	0.2399	-0.6084	-0.0490	0.4199	-0.0889	-0.1229	-0.0219	-0.2945	0.0685	0.0579	0.0950	-0.5069	-0.1866	0.0522	-0.2800	-0.1433	-0.8357	0.5133	0.0136	0.0053
g__CAG-488	0.3067	-0.1705	0.1288	-0.2153	0.0785	-0.0212	-0.0756	0.1925	-0.2740	-0.1360	-0.0650	-0.0553	-0.1255	-0.6015	-0.1724	-0.2512	-0.0513	0.4540	-0.2303	0.1658	-0.7495	-0.3492	-0.4464	-0.4310	0.0412	0.2337	0.0424	-0.0807	-0.4129	2.4438	0.3235	0.4964	-0.1032	0.1021	-0.2727	0.3938	0.3071	-0.0824	0.3961	0.1997	0.4950	0.0943	-0.1631	0.9419	-0.2182	-0.2587	-0.0041	-0.0400	-0.0659	0.0395	0.2558	-0.0857	0.0080	-0.5981	0.1185	0.3350	-0.4822	-0.4514	-0.1286	0.3375	-0.0634	0.1394	-0.1058	0.1352	0.1788	0.1937	0.2889	0.1036	0.3289	0.1818	0.7588	0.3050	-0.0816	-0.1115	0.2554	0.0801	-0.4590	0.3838	0.5489	0.4062	-0.2057	-0.1603	-0.0296	-0.1342	-0.2717	-0.0138	0.0816	-0.0309	0.2843	-0.1461	0.1945	-0.0716	-0.3182	0.1369	-0.0649	-0.1134	-0.3188	-0.0076	-0.0913	-0.0157	0.2142	-0.2634	-0.0464	0.2181	0.2928	0.0300	-0.3217	0.2824	0.2106	0.0405	-0.0693	0.2057	0.5365	-0.1234	0.0268	-0.0445	-0.0930	-0.2375	-0.0672	0.1496	0.8961	-0.0057	0.1302	0.1320	-0.1429	0.4200	0.0410	-0.0214	-1.0252	0.4971	-0.0803	0.1830	-0.0810	-0.0205	-0.5215	-0.2463	-0.0047	-0.3376	-0.5761	-0.3838	-0.4541	0.4814	-0.1230	-0.1944	-0.3260	-0.0473	0.2166
g__Catenibacterium	0.3372	-0.2296	0.0035	-0.3599	-0.0779	-0.5311	-0.0129	-0.1674	-0.5870	-0.3119	0.4505	-0.0954	-0.4423	-0.3900	-0.3367	0.1335	0.1454	0.0704	-0.3592	0.1925	-0.7529	-0.3751	-0.4529	-0.4887	0.4370	-0.0618	0.0802	0.2332	-0.1070	0.3235	3.7406	0.3720	-0.1015	-0.2059	-0.3880	0.4118	0.2461	-0.5649	-0.1029	0.2389	0.0679	0.0566	-0.5990	1.1502	0.0785	-0.1048	-0.1379	-0.4503	0.2445	-0.3591	0.0769	-0.0252	0.3727	-0.7394	-0.3115	0.1103	-0.1262	-0.4309	-0.2592	-0.1723	-0.2136	0.2029	-0.0629	-0.2159	0.0177	0.8795	0.5067	-0.0971	-0.0254	-0.1922	0.5731	0.0932	-0.3839	0.0292	0.3934	0.2315	-0.4702	0.1663	0.7994	0.4065	0.2591	0.0968	0.3478	0.1651	0.4147	-0.1089	0.0327	-0.1357	0.5387	0.0880	-0.0223	0.0996	0.9821	0.2160	0.1886	-0.2687	-0.2137	-0.5263	-0.4644	-0.0605	-0.0054	-0.0899	-0.2944	0.0315	0.0365	0.6279	-0.1782	-0.0791	-0.0216	0.0359	-0.3204	0.4883	0.4647	-0.1300	-0.1520	0.4917	0.2240	-0.1898	0.1432	0.2072	0.7516	0.0875	-0.0844	-0.1850	0.8557	0.3538	0.4687	-0.0505	-0.4390	0.0669	0.1644	-0.3041	-0.0313	0.0231	-0.3729	0.0171	0.6173	-0.4343	-0.6418	-0.8353	-0.4656	0.3302	-0.2018	0.5213	-0.2122	-0.0868	0.2051
g__Choladousia	0.2833	-0.3856	0.0579	0.1508	0.6610	-0.2605	-0.0684	0.2522	-0.4181	-0.2615	0.1629	-0.0693	-0.0061	-0.0183	-0.4068	-0.3342	0.5429	0.3074	-0.0050	0.5199	-0.2805	-0.2727	-0.7119	-0.0137	-0.0280	0.2796	0.0297	-0.0466	0.0262	0.4964	0.3720	2.6259	0.4446	-0.0637	-0.2369	0.4567	0.8074	-0.5340	0.6482	0.8549	0.4985	0.0980	0.1125	0.4414	-0.4148	-0.3699	-0.5902	-0.6872	0.0099	0.4033	0.5209	0.3940	0.3883	-0.8889	0.1239	-0.1650	-0.7208	-0.2307	-0.2311	0.3406	-0.3687	0.3312	0.0550	-0.4487	-0.0025	-0.5757	0.2860	-0.0385	0.5707	0.1465	0.5516	0.1846	0.2139	0.0273	0.3182	-0.5381	-0.1433	0.2343	0.2563	0.5793	0.1196	-0.2581	-0.0812	-0.4096	-0.2295	-0.1030	0.0008	-0.1085	-0.0369	0.0532	0.3187	-0.1254	-0.2884	0.6810	-0.4508	-0.3155	-0.3297	0.2027	-0.1276	-0.2457	0.1955	-0.4069	-0.1724	-0.0080	0.4701	-0.1429	0.0187	0.3500	0.6726	0.1992	0.0314	0.4775	0.5712	-0.0283	-0.1014	-0.2828	-0.5798	-0.6211	-0.1877	0.1231	0.4101	-0.0413	-0.2615	0.0809	0.3924	0.4442	-0.3822	-0.2373	-0.8384	0.5663	0.0811	0.2806	-0.0567	0.2164	-0.3434	-0.5654	-0.2258	-0.2722	-0.9000	-0.2992	-0.4540	0.2936	-0.1703	-0.2346	0.1469	0.2295	0.0715
g__Clostridium	0.7590	-0.3283	0.0316	-1.0483	0.3906	-0.2320	-0.0384	-0.1043	0.5199	0.3862	-0.3557	-0.0404	0.0651	0.0632	-0.3813	0.4751	0.7838	0.1256	-1.5023	-0.8084	1.1491	0.0701	0.0166	0.9818	-0.4240	0.0766	0.0612	-0.0119	-0.1052	-0.1032	-0.1015	0.4446	7.5720	-0.3726	0.1422	-0.8860	0.1345	-0.3356	-0.4553	-0.3644	0.1341	-0.8342	-0.5822	-0.1900	-1.3831	1.2107	0.6169	-0.7837	0.0378	0.0392	-0.4408	-0.1892	-0.7657	0.2841	-0.0622	-0.1741	-1.6652	0.4524	-0.1211	-0.0948	0.0357	-0.6949	-0.1203	-0.3535	0.0918	1.4442	-0.5481	-0.5042	-0.1886	-0.0562	-0.3466	0.0235	-0.0069	0.3303	-0.0454	-0.5802	3.4506	0.0961	0.0629	0.2841	2.9356	0.4206	-0.3057	-1.0006	-0.7004	-0.0083	-0.1098	-0.0598	-0.3791	-0.3216	0.0052	0.1115	-0.3290	-0.1189	-0.0547	0.3390	-0.2132	-1.0905	-0.1946	-0.1071	0.1295	-0.0029	-0.0682	0.0763	0.4791	2.1675	-0.2706	-1.4256	0.4643	-0.0196	-0.8895	-1.2768	-0.0039	0.0071	-0.7040	-1.0481	0.2823	0.1468	-1.0861	-1.3139	-0.4400	0.1687	-0.1785	0.1218	0.9423	0.1721	-0.8685	0.0361	0.5017	0.3181	-0.3180	-0.3765	4.4442	-0.0262	-0.4125	0.1424	-0.7187	2.0228	0.8285	2.8564	-0.2080	-0.0715	-0.1417	2.8179	0.2485	-0.5687	0.0063
g__Clostridium_A	-0.4088	0.8055	-0.0938	0.7502	0.3041	0.2941	-0.0908	-0.2890	0.8010	0.4423	0.1128	0.1801	0.4783	0.5386	0.7568	0.0338	-1.0464	0.0337	0.6700	-0.0470	0.0780	-0.0296	0.1574	0.9108	-0.5978	0.1906	-0.0550	-0.1409	-0.2962	0.1021	-0.2059	-0.0637	-0.3726	4.7568	0.3477	0.8998	-0.1004	1.0101	0.0511	0.3164	-0.1208	0.1450	1.2359	-1.3769	0.9212	-1.1189	0.2685	-2.1018	0.0277	0.2166	-0.0532	0.3816	0.3800	1.0943	0.0769	0.3119	0.9698	0.8200	0.1593	0.0565	-0.5434	0.3398	-0.0337	-1.3678	-0.1683	-0.4512	-0.3399	0.1486	-0.2274	0.2862	-0.3158	-0.1182	1.0933	-0.6863	-0.3081	0.7318	0.6976	-0.0795	-0.7475	-0.5417	0.5176	-0.8522	-0.7463	-1.0090	-0.5075	0.4539	-0.1366	-0.3563	-0.1826	0.2523	0.2464	-0.4935	-0.8236	-0.0508	-0.6871	-0.1627	0.2282	0.5593	-0.2737	0.2609	-0.0982	-0.0144	0.4265	-0.1763	0.0555	-1.4888	0.1980	-0.6208	-0.5682	-0.0197	0.8272	0.4105	-0.2184	0.0551	-0.0445	-0.4704	-0.5117	-0.4518	-0.0086	0.4285	-0.2615	-0.0818	0.1450	-0.1344	-0.3549	0.0409	-0.6568	-0.1203	1.5844	-0.1425	0.0172	0.4697	-0.4203	0.2134	1.0410	-0.9222	-0.4901	-0.3567	1.3993	-0.2622	0.0824	-0.0452	-0.0003	-0.6502	0.0840	0.0958	-0.4137
g__Clostridium_AP	-0.0336	0.8535	0.3715	-0.8139	0.0560	0.4895	-0.0648	-0.4220	0.2424	0.0711	0.3086	0.2640	0.5096	-0.3624	1.0114	0.1988	-0.0681	-0.0767	0.1901	-0.2907	0.5885	0.2354	0.6639	0.2711	-0.3075	-0.2944	0.0611	0.0630	0.0729	-0.2727	-0.3880	-0.2369	0.1422	0.3477	3.5940	-0.2945	-0.1578	0.3963	-0.2652	-0.2926	-0.1255	-0.1709	-0.3158	-0.9423	0.1773	-0.3129	0.1507	-0.5798	0.0615	-0.1535	-0.1896	0.8041	-0.3192	0.6568	0.0561	-0.0656	0.6901	0.0519	0.1704	0.0412	-0.2369	-0.4815	0.1745	-0.6384	0.1341	-0.7945	-0.0455	0.4548	-0.2933	0.2166	-0.3335	-0.0292	0.6537	-0.0835	-0.3222	0.4569	-0.4678	-0.1987	-0.6265	-0.3893	-0.4942	0.1001	-0.2801	0.4003	-0.6369	0.0901	-0.1514	-0.1379	-0.2862	0.4471	0.4307	-0.2538	0.9428	-0.4219	0.1431	-0.0056	0.3115	-0.0012	0.0136	0.2471	0.0170	0.2078	0.2836	-0.1928	0.1877	-0.5705	0.5105	-0.0804	-0.2539	0.0070	0.1190	-0.0439	-0.1549	-0.0462	-0.1961	-0.0059	0.1057	-0.2811	0.3328	-0.0788	-0.1612	0.0405	0.1206	0.0062	-0.8772	-0.2748	-0.4306	0.1404	0.2482	0.0362	0.3528	0.7749	0.5653	0.6546	0.3981	-0.2944	-0.5352	-0.2743	0.4329	-0.2766	0.4685	-0.3424	0.1513	-0.1692	0.2174	-0.3165	-0.1351
g__Collinsella	-0.2382	-0.4759	0.4693	2.6245	2.6618	1.2840	-0.3707	0.5135	-0.9089	0.1387	2.3613	-0.5894	0.4280	0.6996	-0.8096	-0.6010	-0.0151	-0.0302	0.7783	1.8802	0.0369	-0.3007	-2.3512	1.3512	0.3224	0.2098	0.1417	-0.3921	-0.2893	0.3938	0.4118	0.4567	-0.8860	0.8998	-0.2945	12.7664	1.9920	0.1835	4.2453	3.9413	0.2355	0.6188	1.5209	0.2083	-1.8100	-1.9374	-2.2850	-2.8994	-0.2226	0.9076	0.5277	0.1067	4.2892	-3.1363	-0.0893	0.2237	-2.2390	1.3086	-0.6017	0.2503	0.1525	2.0678	-0.3233	-0.0269	-0.6283	-2.5482	0.7217	-0.0090	-0.1471	0.3477	0.7325	0.2032	0.7022	0.0915	0.0558	-1.3903	-1.6802	-0.0786	-0.5291	0.0126	-1.4374	-1.8100	-2.1246	-0.9645	0.3496	-0.2803	-0.1334	-0.6011	-0.0065	-0.9222	0.4176	-0.6372	-1.0191	1.6965	-0.9445	0.9599	-0.6522	0.8479	0.5451	-0.5173	-0.5250	-0.8733	-0.2623	0.0888	-0.0866	-2.9944	0.3565	2.3820	1.4634	0.9300	-1.5417	1.4312	0.6804	-0.5854	0.4684	-0.3027	-1.0860	0.4282	0.8140	2.2055	1.4293	-0.3889	-0.3005	0.2127	1.9603	0.0821	0.5670	-0.1503	-2.1091	0.1583	-0.1300	-0.2514	-1.5947	0.2555	-0.6098	-0.6973	-0.0363	-0.4084	-2.2676	-0.8153	-0.1631	0.2074	-0.3267	-2.6619	0.1840	0.3710	0.2725
g__Coprococcus_A	0.1766	0.0282	0.2446	1.0449	1.2332	0.4418	-0.2160	0.4135	-0.3024	-0.6461	0.9309	-0.1707	0.0508	0.6044	-0.2880	-0.5015	0.6095	0.0758	0.4286	0.5058	-0.5411	-0.4936	-0.2822	0.2790	0.1956	0.2533	0.1687	-0.4126	0.7869	0.3071	0.2461	0.8074	0.1345	-0.1004	-0.1578	1.9920	3.9984	0.1656	1.6080	1.2921	0.1165	0.4562	0.0147	0.2704	-1.2037	-0.5583	-0.9560	-1.0557	-0.0600	0.7313	0.5541	0.2422	1.6834	-1.8397	0.2022	-0.2723	-0.9555	0.4703	-0.5369	0.2016	-0.2071	0.8763	-0.2247	-0.2973	-0.1793	-1.0005	0.1526	0.1287	0.5948	0.1435	0.6445	0.2593	0.6677	0.0357	0.3889	-0.9862	-0.4503	0.0589	0.1417	0.4507	-0.2943	-0.5745	-0.6192	-0.5144	-0.1996	0.1305	-0.0103	-0.5928	-0.0575	0.2902	0.3928	-0.4578	-0.0057	1.3043	-0.6690	-0.5302	-0.1170	0.6284	-0.4933	-0.3720	0.2013	-0.3278	-0.1760	-0.0532	0.5613	-0.7316	0.3414	0.8600	1.6274	0.1999	-0.6968	0.6497	0.5609	-0.1375	-0.4657	-0.5915	-0.7490	-0.5105	-0.6045	0.4829	0.5825	-0.1922	-0.2177	-0.0299	0.9276	0.0577	-0.2765	-0.0326	-1.7829	0.2649	-0.0187	0.1354	-0.1668	0.3099	-0.8185	-0.9368	-0.4175	-0.3495	-1.6813	-0.4705	-0.0354	0.2291	-0.4418	-1.2489	0.1280	-0.0595	0.1912
g__Dialister	-0.4472	0.2844	-0.0465	0.8346	-0.4425	0.1069	-0.2653	0.2424	0.1224	-0.0264	1.2076	-0.2442	0.6769	1.2031	0.3404	0.1970	-0.6532	-0.1321	0.7998	0.2611	0.0225	-0.1644	3.4006	1.7270	-0.3209	-0.2683	-0.5363	-0.3935	-0.4027	-0.0824	-0.5649	-0.5340	-0.3356	1.0101	0.3963	0.1835	0.1656	8.3653	0.1748	0.7718	-0.2717	-0.2805	1.3892	-0.7603	1.6191	-0.7328	-0.1736	-1.9251	-0.1757	0.1684	-0.3939	-0.9198	1.1761	2.8352	-0.1143	0.1192	1.4020	1.1211	0.9143	-0.0605	-0.3641	0.3525	-0.3387	-0.4620	-0.0297	0.1156	-0.2720	0.0236	-0.1866	-0.1195	-0.5488	-0.2716	0.6236	-0.3965	-0.2683	0.4589	0.5431	-0.2395	-0.0361	-0.9257	-0.0009	-0.5381	-0.8596	-1.0683	-0.4952	-0.5206	-0.4109	-0.3343	-0.3040	-0.4332	-0.3042	-0.2208	0.2023	0.4918	-1.0804	0.4427	-0.2499	1.1794	-0.0445	0.0618	-0.1186	0.4721	0.1002	-0.1133	0.0941	-0.9302	0.2367	-0.7481	-0.2529	-0.9051	0.3549	-0.4768	-0.7027	-0.3601	0.0118	-0.2581	-1.0607	0.8055	-1.2862	-0.0531	0.7069	-0.4390	-0.2128	-0.2558	1.5325	-0.5533	-0.1554	-0.2966	1.0374	-0.3373	-0.0575	-0.1636	-0.0993	-0.3303	-0.3420	-0.2614	0.2910	-0.7536	1.4273	-0.3022	-0.3609	-0.1854	-0.3509	0.1175	-0.6019	-0.0520	-0.0831
g__Dorea	-0.2051	-0.2301	0.4078	1.3538	2.2486	0.7743	-0.3553	1.2371	-0.9090	-0.4257	1.7498	-0.2852	-0.1929	1.5215	0.1413	-0.8158	-0.0273	0.0182	1.1212	1.0320	0.0208	-0.4333	-1.0118	0.9993	0.1697	-0.0219	0.1693	-0.3069	0.0082	0.3961	-0.1029	0.6482	-0.4553	0.0511	-0.2652	4.2453	1.6080	0.1748	6.2902	3.9949	0.2916	0.9278	0.9926	-0.4655	-0.5519	-1.4779	-1.5521	-1.0952	-0.1958	0.3018	1.5632	0.3359	2.6428	-2.5459	-0.0541	-0.2784	-1.7722	1.0767	0.0587	0.1654	0.4041	1.4078	-0.3203	0.4327	-0.3871	-1.6642	0.6054	0.1912	0.3139	0.3902	0.7790	0.0513	0.7295	0.0769	0.1953	-1.2519	-1.6262	-0.0516	-0.7691	0.4390	-0.7894	-0.7111	-1.4085	-0.3823	-0.5174	-0.0611	-0.1780	-0.2812	-0.7246	-0.4765	0.3816	-0.5582	-0.1557	1.1758	-0.6384	0.0762	-0.6276	1.7297	-0.0932	-0.4216	-0.4187	-0.9122	-0.2882	-0.4386	0.0430	-1.3465	-0.1507	2.2265	1.5966	0.6688	-0.1975	0.9990	0.6871	-0.5730	0.7608	-0.2633	-2.1639	0.1563	0.3133	1.0111	0.4438	-0.2447	-0.1170	0.1736	1.0396	0.1771	-0.5622	-0.2385	-2.0569	0.5012	-0.5148	-0.0167	-1.2454	0.0416	-0.4972	-0.5106	-0.4737	-0.5266	-1.5453	-0.1583	-0.4085	0.1606	-0.3431	-2.5999	0.4934	-0.4904	0.1422
g__Dorea_A	-0.2523	-0.3860	-0.1238	1.5975	2.1543	0.7840	-0.4015	0.8243	-0.8462	-0.5850	1.6901	-0.2489	-0.3846	2.0679	-0.1010	-0.6348	0.4345	-0.1463	1.7724	2.2073	0.3586	-0.5382	-1.0124	0.9118	-0.0518	-0.1677	-0.0104	-0.4117	0.4232	0.1997	0.2389	0.8549	-0.3644	0.3164	-0.2926	3.9413	1.2921	0.7718	3.9949	8.1881	0.1411	1.2830	1.0301	-1.0687	-0.3451	-1.0216	-2.4172	-1.9848	-0.3601	1.3351	1.8074	0.7479	2.6602	-2.5739	-0.0883	-0.2945	-1.3534	0.8898	0.0660	0.4713	-0.2338	1.9020	-0.2757	-0.1547	-0.5354	-2.4403	0.9888	-0.0498	0.6954	0.3200	0.4927	0.0770	0.8899	-0.4566	0.2152	-1.7515	-1.8600	-0.1890	-1.4855	0.5781	-0.6950	-0.9062	-1.1197	-0.5729	-0.0271	-0.1684	-0.2636	-0.4678	-1.2862	0.0790	0.5949	-1.1555	-0.6399	1.5651	-0.7458	0.4851	-0.4107	1.9666	0.3843	-0.5247	-0.3531	-0.4997	-0.4756	-0.6040	0.2567	-2.3161	0.0839	2.6562	1.1502	0.2458	-0.1900	1.3594	0.5899	-0.5794	0.6225	-0.2511	-1.8030	0.2589	0.4059	2.0460	0.6294	-0.3607	-0.5976	-0.0191	1.8389	0.0505	-0.6107	-0.2629	-1.6497	0.3967	-0.2853	-0.0076	-0.9196	0.1892	-0.1712	-0.7557	-0.8631	-0.9294	-2.3338	-0.7681	0.0492	0.0170	-0.2448	-3.0332	0.4093	-0.4360	0.1010
