	statistic	p-value	adjusted-p
CDP-diacylglycerol biosynthesis II	0.6711873015872811	0.7149135513551124	1.0
polymyxin resistance	0.06076608967902731	0.9700738805792735	1.0
superpathway of heme biosynthesis from uroporphyrinogen-III	1.558992592592574	0.45863697027348294	1.0
tRNA processing	0.4688157218442939	0.7910391161483825	1.0
methylphosphonate degradation I	0.48027251196771203	0.7865206856152294	1.0
oleate biosynthesis IV (anaerobic)	1.5559159486016938	0.4593430445583384	1.0
superpathway of purine nucleotides de novo biosynthesis I	0.372488384983626	0.8300708731564687	1.0
mevalonate pathway I	1.916615369110616	0.38354141011864507	1.0
superpathway of L-alanine biosynthesis	0.9737481481481609	0.614544415146812	1.0
ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	1.0861778785588854	0.5809509557064239	1.0
anhydromuropeptides recycling	0.40247921390778174	0.8177164775244968	1.0
3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	1.3766784321612213	0.502409770643371	1.0
purine ribonucleosides degradation	2.2033140841521686	0.33231995905095074	1.0
sulfoglycolysis	1.9876053805708436	0.3701663831303404	1.0
mannan degradation	2.5078179894180153	0.28538703720674646	1.0
L-methionine salvage cycle III	1.5407379645625474	0.4628422562082809	1.0
6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	0.8707789367599048	0.6470126270407457	1.0
methylerythritol phosphate pathway II	1.0664747795414655	0.5867025071384923	1.0
methanol oxidation to carbon dioxide	3.1493826370675118	0.20707146193933215	1.0
heparin degradation	1.2023044024102298	0.5481796588179435	1.0
gondoate biosynthesis (anaerobic)	1.1331966742252462	0.5674524412445878	1.0
superpathway of demethylmenaquinol-6 biosynthesis II	1.9841269841273372	0.3708107360119059	1.0
cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)	1.2079883796312112	0.5466239501713159	1.0
cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)	1.4225463340891906	0.4910186505684342	1.0
taxadiene biosynthesis (engineered)	1.6301391786344084	0.4426085254645462	1.0
L-arginine biosynthesis IV (archaebacteria)	1.114156311413467	0.5728804884243591	1.0
aromatic biogenic amine degradation (bacteria)	0.3458144719753958	0.8412156457638491	1.0
3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate	1.367885446717447	0.5046234742435436	1.0
heme biosynthesis I (aerobic)	2.845031393298086	0.24110670198504058	1.0
superpathway of hexitol degradation (bacteria)	1.672112471655339	0.43341644959838965	1.0
L-histidine degradation I	1.1186519526329448	0.5715942020676541	1.0
L-methionine biosynthesis I	0.621657848324503	0.7328392362322355	1.0
L-ornithine biosynthesis	2.9599943562610633	0.22763833074856177	1.0
glycogen degradation I (bacterial)	0.30480221718318035	0.8586438022529022	1.0
glycogen biosynthesis I (from ADP-D-Glucose)	0.006448374905517085	0.996781004657995	1.0
superpathway of glycol metabolism and degradation	0.6597101774540121	0.7190279211341273	1.0
glycolysis I (from glucose 6-phosphate)	0.4462988158226153	0.7999953147360415	1.0
superpathway of glycolysis and Entner-Doudoroff	1.2203843789367852	0.5432464527939977	1.0
superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	0.30065893332743326	0.8604244485486872	1.0
glyoxylate cycle	0.7248765578448505	0.6959772688200087	1.0
gallate degradation II	0.6782597263291104	0.7123899298712122	1.0
gallate degradation I	0.7293483259175252	0.6944228827160928	1.0
superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	0.6581228521038156	0.7195988132754099	1.0
D-glucarate degradation I	1.2827476946333718	0.5265685021541049	1.0
gluconeogenesis I	0.3991558578986769	0.8190763885633776	1.0
glucose and glucose-1-phosphate degradation	0.5291005291005035	0.7675510672887456	1.0
superpathway of &beta;-D-glucuronide and D-glucuronate degradation	1.3078462081129487	0.5200017489450397	1.0
superpathway of fatty acid biosynthesis initiation (E. coli)	1.754854522549806	0.4158514136397895	1.0
mixed acid fermentation	0.9153999496095366	0.6327372848596711	1.0
superpathway of tetrahydrofolate biosynthesis and salvage	0.885301083396314	0.6423316359939735	1.0
superpathway of fucose and rhamnose degradation	0.16718528596624083	0.9198058691642843	1.0
fucose degradation	0.2397282942806669	0.8870409355796545	1.0
superpathway of hexuronide and hexuronate degradation	2.628040917107569	0.2687374338089101	1.0
superpathway of chorismate metabolism	0.3020688624830402	0.8598180935450959	1.0
aerobactin biosynthesis	1.9722757911213302	0.37301453377220944	1.0
4-hydroxyphenylacetate degradation	2.1326131457788513	0.3442777368179405	1.0
L-valine biosynthesis	1.2730404635928494	0.5291304755961813	1.0
N10-formyl-tetrahydrofolate biosynthesis	0.12509911816584918	0.9393665075172238	1.0
