#OTU ID	sum	mean	log_sum	log_mean
g__Faecalibacterium	770697	12233.285714285714	13.55505187671925	9.411997593648305
g__Faecalimonas	27285	433.0952380952381	10.21412902912282	6.073263952642152
g__Faecousia	730	11.587301587301589	6.594413459749778	2.532688495243315
g__Finegoldia	158	2.507936507936508	5.0689042022202315	1.25502797512622
g__Flavonifractor	12441	197.47619047619048	9.428833125074965	5.29066914570978
g__Fusicatenibacter	128115	2033.571428571429	11.760691382505152	7.618040475486756
g__Fusobacterium_A	404	6.412698412698413	6.003887067106539	2.0031945312773645
g__Gallintestinimicrobium	7197	114.23809523809524	8.881558488638976	4.747000381427309
g__Gemella	385	6.111111111111111	5.955837369464831	1.9616585060234524
g__Gemmiger	118162	1875.5873015873017	11.679820306185599	7.537210141120544
g__Gordonibacter	1100	17.46031746031746	7.00397413672268	2.9156234261271314
g__Granulicatella	701	11.126984126984128	6.553933404025811	2.4954330627749877
g__Guopingia	503	7.984126984126984	6.222576268071369	2.19545935181165
g__Haemophilus_D	13560	215.23809523809524	9.514953305087944	5.376380093374528
g__Holdemanella	47295	750.7142857142857	10.764181004307874	6.622356312544924
g__Holdemania	889	14.11111111111111	6.7912214627261855	2.7154303083998323
g__Hominenteromicrobium	8639	137.12698412698413	9.064157861798101	4.928173436889092
g__Hominibacterium	2278	36.15873015873016	7.731492029245684	3.6151987410993778
g__Hominicoprocola	13053	207.1904761904762	9.476849879195163	5.338453411573006
g__Hominifimenecus	506	8.031746031746032	6.228511003591183	2.2007457077347983
g__Hominilimicola	18239	289.5079365079365	9.811372263628321	5.671630896083791
g__Hominimerdicola	16075	255.15873015873007	9.685082755569091	5.5457972920169185
g__Hominiventricola	3393	53.85714285714285	8.129764445794171	4.004732403532413
g__Hungatella	1078	17.11111111111111	6.983789965258135	2.8965256234705428
g__Intestinibacter	30380	482.22222222222223	10.321572692000395	6.180476635261419
g__JAGTTR01	537	8.523809523809524	6.2878585601617845	2.2537949288246137
g__Klebsiella	2125	33.73015873015873	7.661997558901893	3.547608437150339
g__Lachnoclostridium_B	7965	126.42857142857144	8.982937763741589	4.847555983524696
g__Lachnospira	70976	1126.6031746031747	11.170111159880397	7.027849574598866
g__Lacticaseibacillus	1983	31.476190476190474	7.592870287844818	3.480507220120039
g__Lactiplantibacillus	3973	63.06349206349206	8.287528423111763	4.159874655081967
g__Lactobacillus	4585	72.77777777777777	8.430763463417849	4.3010575721402144
g__Lactococcus	3159	50.142857142857146	8.058327306580958	3.934622837345387
g__Lactonifactor	603	9.571428571428571	6.403574197934815	2.3581549441488563
g__Laedolimicola	564	8.952380952380953	6.33682573114644	2.297811814241388
g__Lancefieldella	96	1.5238095238095235	4.574710978503383	0.9257694758286987
g__Latilactobacillus	4352	69.07936507936508	8.378620541552298	4.249628386646528
g__Lawsonibacter	4487	71.22222222222223	8.409162447202531	4.279747785553464
g__Lentihominibacter	2584	41.01587301587302	7.85748078694253	3.7380474758355686
g__Leuconostoc	1204	19.11111111111111	7.094234845924755	3.001272453929606
g__Ligilactobacillus	2684	42.6031746031746	7.8954360069429645	3.775129959703741
g__Limivivens	7427	117.88888888888889	8.913011922472595	4.778189350119733
g__Limosilactobacillus	1648	26.15873015873016	7.407924322559599	3.301698547500661
g__Longicatena	1438	22.825396825396822	7.271703706887368	3.170752105241929
g__Massilioclostridium	144	2.2857142857142856	4.976733742420574	1.1895840668738362
g__Mediterraneibacter	106881	1696.5238095238096	11.579480701170244	7.436925885563532
g__Megamonas	36072	572.5714285714286	10.493299942049774	6.351882477325549
g__Merdibacter	314	4.984126984126984	5.752572638825633	1.789110461056478
g__Merdimmobilis	526	8.34920634920635	6.267200548541362	2.235291457260054
g__Merdimonas	738	11.714285714285714	6.6052979209482015	2.542726220676826
g__Merdivicinus	1029	16.333333333333332	6.937314081223681	2.8526314299133175
g__Muricomes	606	9.61904761904762	6.408528791059498	2.362649333736696
g__Murimonas	3200	50.79365079365079	8.071218539969863	3.9472675702017876
g__Nanosynbacter	5648	89.65079365079364	8.639233817325263	4.50701469227333
g__Negativibacillus	6460	102.53968253968254	8.773539383558164	4.639954945404563
g__Odoribacter	52728	836.952380952381	10.87292086780837	6.7309612742283385
g__Oliverpabstia	26395	418.968253968254	10.180967762503311	6.040179122630793
g__Onthenecus	3268	51.87301587301587	8.092239406724211	3.9678931118021468
g__Otoolea	19173	304.3333333333333	9.86131047363694	5.721404076006021
g__Parabacteroides	37577	596.4603174603175	10.534174051753467	6.392687867307783
g__Paraprevotella	5967	94.71428571428572	8.694167141883597	4.561367563329698
g__Pararoseburia	1951	30.96825396825397	7.5766097669730375	3.4647433468869746
g__Parasutterella	11753	186.5555555555556	9.371948887172595	5.234075097819683
g__Pauljensenia	511	8.11111111111111	6.238324625039508	2.209494669928034
g__Pediococcus	13238	210.12698412698413	9.490922297937656	5.352459772961764
g__Peptostreptococcus	1123	17.825396825396826	7.024649030453636	2.935206853166138
g__Phascolarctobacterium	35162	558.1269841269841	10.467749672391289	6.326376610375348
g__Phocaeicola	312590	4961.746031746032	12.652650905768102	8.509714501952086
g__Prevotella	5035	79.92063492063492	8.524367395164237	4.393468858544528
g__Pseudobutyricicoccus	610	9.682539682539682	6.415096959171595	2.368610603253195
g__Pseudoflavonifractor_A	218	3.4603174603174605	5.389071729816501	1.495219942942213
g__Pseudoscilispira	630	10.0	6.447305862541213	2.3978952727983707
g__Roseburia	37843	600.6825396825396	10.541227725824335	6.399729963494712
g__Roseburia_D	2855	45.31746031746032	7.957177323459475	3.835519002691198
g__Rothia	1264	20.063492063492063	7.14282740116162	3.0475413079406746
g__Ruminiclostridium_E	3348	53.142857142857146	8.116417072794205	3.991626056027113
g__Ruminococcus_B	63465	1007.3809523809524	11.058259608414442	6.916101306183514
g__Ruminococcus_C	6721	106.68253968253968	8.81314100828505	4.679187451080206
g__Ruminococcus_E	38117	605.031746031746	10.548441890494589	6.406932370888206
g__Ruthenibacterium	3546	56.285714285714285	8.173857454773621	4.048051278251256
g__Sarcina	1325	21.03174603174603	7.189922170745808	3.092484414675217
g__Schaedlerella	6134	97.36507936507935	8.721765357145012	4.588685856570574
g__Sellimonas	8284	131.4920634920635	9.022201929860662	4.886522745459204
g__Streptococcus	86698	1376.15873015873	11.37019762867674	7.227777764531724
g__Sutterella	9534	151.33333333333334	9.16272451803452	5.026071102226095
g__Terrisporobacter	4520	71.74603174603175	8.416488487294606	4.286974358117591
g__Thomasclavelia	10058	159.65079365079364	9.216223035134337	5.079233025797368
g__Turicibacter	5150	81.74603174603175	8.546946149565585	4.415776058376573
g__Tyzzerella	4410	70.0	8.39185670010494	4.2626798770413155
g__UBA3402	1098	17.428571428571427	7.002155954403621	2.9139022553063585
g__URXU01	10933	173.53968253968253	9.299632479454944	5.162152122893604
g__Veillonella	18165	288.3333333333333	9.80730699406216	5.6675794259922405
g__Vescimonas	7041	111.76190476190476	8.859647499714997	4.725278558280473
g__Weissella	9290	147.46031746031747	9.136801468641313	5.000317700043018
g__Wujia	6465	102.61904761904762	8.774312958285378	4.6407211702524105
