#OTU ID	g__Acetatifactor	g__Acutalibacter	g__Adlercreutzia	g__Agathobacter	g__Agathobaculum	g__Alistipes	g__Alistipes_A	g__Alitiscatomonas	g__Allocoprobacillus	g__Amedibacterium	g__Anaerobutyricum	g__Anaerofustis	g__Anaeromassilibacillus	g__Anaerostipes	g__Anaerotignum	g__Anaerotruncus	g__Anthropogastromicrobium	g__Aristaeella	g__Bacteroides	g__Bariatricus	g__Bifidobacterium	g__Bittarella	g__Blautia	g__Blautia_A	g__Brotaphodocola	g__Butyribacter	g__CAG-170	g__CAG-177	g__CAG-217	g__CAG-488	g__Catenibacterium	g__Choladousia	g__Clostridium	g__Clostridium_A	g__Clostridium_AP	g__Collinsella	g__Coprococcus_A	g__Dialister	g__Dorea	g__Dorea_A	g__Dorea_D	g__Dysosmobacter	g__Eggerthella	g__Enterobacter	g__Enterocloster	g__Enterococcus	g__Enterococcus_A	g__Enterococcus_B	g__Eubacterium_F	g__Eubacterium_G	g__Eubacterium_I	g__Evtepia	g__Faecalibacterium	g__Faecalimonas	g__Faecousia	g__Finegoldia	g__Flavonifractor	g__Fusicatenibacter	g__Fusobacterium_A	g__Gallintestinimicrobium	g__Gemella	g__Gemmiger	g__Gordonibacter	g__Granulicatella	g__Guopingia	g__Haemophilus_D	g__Holdemanella	g__Holdemania	g__Hominenteromicrobium	g__Hominibacterium	g__Hominicoprocola	g__Hominifimenecus	g__Hominilimicola	g__Hominimerdicola	g__Hominiventricola	g__Hungatella	g__Intestinibacter	g__JAGTTR01	g__Klebsiella	g__Lachnoclostridium_B	g__Lachnospira	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus	g__Lactonifactor	g__Laedolimicola	g__Lancefieldella	g__Latilactobacillus	g__Lawsonibacter	g__Lentihominibacter	g__Leuconostoc	g__Ligilactobacillus	g__Limivivens	g__Limosilactobacillus	g__Longicatena	g__Massilioclostridium	g__Mediterraneibacter	g__Megamonas	g__Merdibacter	g__Merdimmobilis	g__Merdimonas	g__Merdivicinus	g__Muricomes	g__Murimonas	g__Nanosynbacter	g__Negativibacillus	g__Odoribacter	g__Oliverpabstia	g__Onthenecus	g__Otoolea	g__Parabacteroides	g__Paraprevotella	g__Pararoseburia	g__Parasutterella	g__Pauljensenia	g__Pediococcus	g__Peptostreptococcus	g__Phascolarctobacterium	g__Phocaeicola	g__Prevotella	g__Pseudobutyricicoccus	g__Pseudoflavonifractor_A	g__Pseudoscilispira	g__Roseburia	g__Roseburia_D	g__Rothia	g__Ruminiclostridium_E	g__Ruminococcus_B	g__Ruminococcus_C	g__Ruminococcus_E	g__Ruthenibacterium	g__Sarcina	g__Schaedlerella	g__Sellimonas	g__Streptococcus	g__Sutterella	g__Terrisporobacter	g__Thomasclavelia	g__Turicibacter	g__Tyzzerella	g__UBA3402	g__URXU01	g__Veillonella	g__Vescimonas	g__Weissella	g__Wujia
g__Dorea_D	-0.2682	0.0110	-0.0294	-0.1880	0.1479	0.3039	0.0650	0.0629	-0.2210	0.0313	-0.1672	-0.0478	-0.3094	-0.1324	0.1369	-0.1746	0.3363	-0.7980	-0.1467	0.6889	0.2039	0.3588	-0.2507	-0.0492	-0.1527	-0.6608	-0.0615	0.1311	0.5553	-0.1023	0.3920	-0.2030	-0.4779	0.4189	0.5696	0.4902	0.9409	0.1105	0.1742	0.0423	5.2282	0.2233	-0.0032	-0.1269	-0.1511	-0.2916	-0.1024	-0.2211	-0.4830	-0.2287	-0.1466	-0.4053	0.0345	-0.0392	-0.2856	-0.0169	0.2729	-0.3139	-0.2075	-0.3687	-0.3965	0.2095	-0.1159	-0.0803	0.0553	-0.1625	0.1641	-0.2562	0.1999	0.1105	0.9405	0.0879	-0.0431	-0.1887	0.1040	-0.0648	-0.8850	-0.1083	0.5148	0.6035	-0.9330	-0.1016	0.0284	0.0362	0.2432	0.4853	-0.4182	-0.1215	-0.3858	0.1159	0.3727	-0.1418	-0.3003	0.6620	-0.1203	-0.3383	-0.1926	0.3786	0.7481	0.2135	-0.0494	-0.1935	-0.0370	0.2942	0.3644	-0.1880	0.1589	-0.4704	0.5396	-0.5647	-0.1394	0.4204	0.4200	0.0979	-0.7306	0.1378	0.0939	0.0980	-0.3005	-0.0124	0.9608	-0.0726	-0.0508	0.4851	-0.5611	0.0293	0.3368	-0.2658	0.7475	-0.6689	0.3865	-0.3310	0.0112	-0.0213	0.0007	-0.1277	0.4915	-0.2825	0.4849	0.0399	-0.4642	-0.3925	0.3451	0.1105	0.2988	-0.4704	-0.4094
g__Dysosmobacter	0.8051	0.0799	0.1733	0.5996	-0.0084	1.3422	0.0636	1.3092	0.0026	-0.5592	0.3288	0.0401	0.5884	-0.3282	0.9492	0.0919	0.5174	-0.2475	0.6033	0.2035	0.2504	-0.7429	-0.6075	-0.1777	0.3852	-0.7345	0.4243	-0.0988	-0.3169	-0.2378	-1.3193	-0.2461	-0.9807	-0.0913	-0.0811	0.5403	-0.0870	-0.2308	0.0265	-0.4838	0.2233	3.9594	0.0694	-0.2771	0.0904	-0.3670	-0.3803	-0.4604	-0.2634	1.5198	0.2905	0.4211	0.0327	-1.3021	-0.1748	-0.4630	1.1470	-0.2945	-0.9807	0.6596	-0.2400	0.1236	0.5396	-0.2584	0.2241	-0.5877	-0.6797	0.6308	0.7070	-0.3244	0.6711	-0.1941	-0.0141	0.4838	1.0570	-0.0876	-1.2772	0.0978	-0.5695	0.3478	1.0604	-0.3742	-0.4415	0.0394	-0.7417	-0.1167	-0.0039	-0.4299	-0.5212	1.8362	-0.0780	-0.2311	-0.2949	0.4919	-0.4068	-0.1702	-0.2479	-0.0189	0.3767	-0.0517	0.0854	-0.2791	-0.0272	-0.2537	0.1781	-0.6678	1.0461	-0.6321	-0.1613	-0.2386	0.1505	0.9653	-0.0019	-0.2939	0.7777	-0.2925	0.1077	-0.5662	0.1005	0.2981	-0.6657	0.4382	-0.1150	0.4391	0.7453	0.1575	-0.3426	0.0160	-0.4037	-0.1096	0.1559	0.0844	-0.8286	-0.6743	0.9289	-0.2911	0.7216	-0.3135	-0.3926	-1.1746	-0.6898	0.1733	-0.3843	-0.6531	1.1196	-0.0455	-0.0953
g__Eggerthella	-1.1440	1.1577	-1.8792	-0.6983	-0.4366	-1.1574	-0.0877	0.2096	1.4430	0.5554	-0.5029	0.9362	0.7431	0.1303	0.3403	0.3232	-0.5628	-0.6338	0.9232	-1.3987	0.4963	0.5175	2.0823	0.4323	-1.0116	-0.5030	-0.9131	-0.5809	-0.5261	0.3334	-1.8147	-1.2064	-0.0775	0.8507	1.3034	-1.5528	-1.4919	2.2967	-0.9962	-1.7524	-0.0032	0.0694	6.2730	0.0764	0.6484	0.4321	1.0399	-0.0211	-0.5204	-0.3615	-1.4344	-1.0696	-0.0144	2.8025	-0.1719	0.4144	2.1163	-0.3281	0.8025	-0.7468	1.0816	-1.9301	0.4180	1.0283	-0.0365	0.2314	-1.8654	0.9297	-0.8542	0.1613	-2.1901	-0.8558	-1.2465	-0.4576	-1.0296	1.3685	1.1341	-0.7059	0.1461	-1.4380	-0.3218	0.9217	0.6209	0.7056	-0.2224	0.6642	-0.2687	0.3928	-0.4686	-0.7680	-1.0726	-0.0254	1.2107	-1.6174	0.3090	0.9506	0.3338	0.3679	0.0378	0.9029	0.4081	0.2775	0.4750	0.8300	-1.6996	1.1375	-0.3508	-0.8484	-2.2440	-1.0579	-0.0788	-0.3056	-1.0580	-0.7549	0.7926	0.3924	1.5395	0.7027	-0.8432	-0.6120	-0.7530	-0.4421	0.7231	-0.3678	-0.6888	-0.7145	0.4743	-0.1285	3.3915	0.1606	-0.6478	0.5566	0.8280	0.9308	1.7068	1.4927	-0.2841	1.3395	2.8326	0.1604	-0.5694	-0.6201	-0.3329	1.5648	-1.1370	-0.1465	-0.8397
g__Enterobacter	-1.0902	-0.1608	-0.1455	-0.0937	-0.1929	-0.6441	-0.2174	-0.2292	0.0254	-0.0527	-0.3562	0.1928	-0.2064	0.3737	-0.5563	-0.1629	-0.5399	-0.4565	0.0111	0.4290	-0.0151	0.1092	0.5340	-0.0184	0.0897	-0.2318	-0.8733	-0.5811	-0.6047	-0.0022	0.6554	-0.3671	0.5273	-0.3386	-0.2143	-0.3791	-0.7822	1.0055	-0.1271	0.3312	-0.1269	-0.2771	0.0764	4.4381	0.4367	0.6607	0.2080	0.4640	-0.2382	0.2618	-0.3410	-0.5650	0.0949	0.8463	-0.2879	0.3997	0.7533	0.1257	0.2144	-0.0008	-0.0377	-0.6115	-0.3356	0.2950	-0.5131	0.9118	0.2209	-0.3361	-0.7073	-0.2718	-0.8064	-0.3340	-0.4334	-0.0820	-0.2197	-0.0031	0.4858	-0.1597	1.7806	-0.2541	0.1153	0.1033	0.2166	-0.2725	0.5603	0.1695	-0.3045	-0.0607	0.6911	0.5346	-0.7588	0.6645	0.0649	-0.6338	0.1661	0.3007	0.2558	-0.0749	0.1696	0.0940	0.0804	-0.1629	-0.2338	-0.1087	-0.8889	0.4924	-0.1872	-0.2303	-0.2799	-0.7979	0.5421	0.4663	-0.2808	-0.5831	-0.4244	0.7384	0.2171	0.1730	0.5131	0.3530	-0.1413	-0.0705	0.4429	0.0110	-0.1116	-0.6190	0.4413	-0.4271	0.8671	0.3167	-1.2299	0.1362	0.1489	0.9399	0.1733	0.5496	0.3047	0.4749	0.3340	0.2277	-0.0078	-0.5411	-0.0433	0.6640	-0.4336	0.8312	-0.0878
g__Enterocloster	-0.1452	-1.0300	-0.9146	-0.4878	-0.7761	-0.7461	0.1186	1.3734	0.2063	0.8632	-0.7246	0.2695	-0.5055	-0.2155	0.2743	-0.0141	-0.2871	-0.2279	0.3997	-2.1371	-0.4215	-0.1063	1.7505	0.3523	0.9743	-0.0585	-0.4517	-0.8496	-0.0519	-0.2355	-0.4003	-0.6535	-0.4383	0.0361	0.8398	-1.0857	-1.3074	-0.0697	-1.6813	-1.3495	-0.1511	0.0904	0.6484	0.4367	4.0834	0.4183	0.6451	-0.1957	-0.4378	-0.4040	-1.5464	-0.6067	-0.0861	2.7006	-0.0909	0.0821	1.6125	-0.1303	0.5188	-0.3633	0.3812	-1.6723	0.1770	0.5220	-0.5092	1.0646	-1.7063	-0.0506	-0.9385	-1.1198	-1.2526	0.0515	-0.5600	-0.6153	0.5247	1.0854	1.0984	-0.3033	0.6026	-0.9766	0.7499	0.6631	0.1544	0.3398	-0.0575	0.2189	-0.1335	0.1607	-0.4378	0.8369	-1.1348	0.3773	0.3999	-1.4099	0.3798	0.3933	0.1566	-0.2074	0.3118	-0.0495	0.4988	-0.3241	-0.1689	0.1763	-0.8834	0.7894	-0.8155	-1.0057	-1.5330	-1.3038	1.9894	0.2422	0.2830	0.0013	0.5294	-0.1548	0.4688	0.2585	1.3979	0.5076	-0.3138	0.1480	0.5115	0.0600	0.1104	-0.4694	-0.2369	-0.1586	2.3058	-0.0197	-0.2695	-0.1157	0.2673	0.7482	0.3741	-0.0079	1.3746	-0.5052	2.2788	-0.3322	0.0501	0.2004	0.3364	1.4644	-0.3501	0.6319	-0.0556
g__Enterococcus	-0.9273	0.2555	-0.6947	-0.5542	-0.5758	-0.4829	0.1581	-0.4576	0.6266	0.4768	-0.1701	0.1625	-0.0315	0.3145	-0.4096	0.0046	-0.6064	-0.5368	-0.2733	-0.2526	-0.0022	0.0355	0.8871	0.1778	-0.2350	-0.4214	-0.5117	-0.4200	-0.2928	-0.1353	-0.0522	-0.0730	-0.1142	-0.1640	0.3805	-0.1954	-0.8119	-0.2561	-0.3925	-0.2003	-0.2916	-0.3670	0.4321	0.6607	0.4183	3.2787	0.4160	0.6340	-0.2313	-0.3144	-0.4507	-0.5290	-0.2274	1.0940	-0.1658	0.4775	0.5496	-0.1170	0.5886	-0.4041	0.4305	-0.5342	0.0240	0.2828	-0.2877	0.5142	0.2903	-0.0199	-0.1780	-0.3167	-0.7271	-0.3144	-0.2375	-0.4975	-0.3117	0.1793	0.3597	-0.2003	0.7655	-0.2915	-0.3858	0.0353	0.2725	0.3175	0.1618	0.2652	-0.1377	0.3512	0.2012	0.0846	-0.3707	-0.0800	0.1526	-0.6889	0.1681	0.3175	0.4704	0.0973	0.4779	0.1172	0.2086	0.1444	0.0493	0.1897	-0.6817	0.3812	0.2536	0.3291	-0.3186	-0.3527	0.0911	0.1490	-0.3029	-0.1648	-0.1153	0.6058	0.5531	0.3501	0.3857	-0.3186	0.0849	-0.1957	0.1805	-0.0834	-0.6073	-0.6056	0.3332	-0.1149	1.4704	0.1322	-0.4704	-0.0431	0.3105	0.8103	0.5929	0.1688	0.0189	0.0764	0.5480	0.0719	0.3752	-0.4708	0.2322	0.2034	-0.6284	0.1815	-0.1487
g__Enterococcus_A	-1.0344	0.1672	-0.9789	-0.5968	-0.6244	-1.4853	-0.0186	0.4506	0.7629	0.7078	-0.2956	0.6698	-0.0796	-0.0436	-0.4376	0.0197	-0.7357	-0.5354	-0.0107	-1.0316	0.3623	0.3761	1.4296	0.4283	-0.3291	-0.1616	-0.4202	-0.2118	-0.0817	-0.2337	0.1422	-0.4696	0.1941	0.1764	0.3966	-1.3603	-1.0113	0.8017	-0.4203	-1.1577	-0.1024	-0.3803	1.0399	0.2080	0.6451	0.4160	3.5416	0.7012	-0.2621	-0.3935	-0.6421	-0.5846	0.3116	2.0466	-0.0946	0.4642	1.4378	-0.8357	0.9135	-0.8769	0.4464	-1.6238	-0.3671	0.5392	-0.2914	0.5106	-0.3223	0.1484	-0.5142	-0.3462	-1.1781	-0.1251	-0.6235	-0.7035	-0.5876	0.4181	1.0589	-0.4163	0.7922	-0.5604	-0.1859	0.9549	0.5532	0.7217	0.6283	0.0270	-0.1481	0.2770	0.1940	-0.2547	-0.6925	0.3117	0.4242	-0.9295	0.6496	0.4355	0.2880	-0.2240	0.3415	0.3748	0.2250	0.1727	-0.1407	0.1223	-0.8879	0.6663	-0.4672	-1.0840	0.1567	-0.5264	-0.5184	-0.3671	-0.2268	0.0103	-0.3040	0.3947	0.8689	0.8154	0.1718	0.0279	0.0005	-0.0421	0.5912	-0.1517	-0.3130	-0.5347	0.2228	0.4097	2.1983	-0.5815	-0.9846	-0.2078	0.4399	0.0214	0.2556	0.2721	0.1368	0.5660	1.6407	0.0122	0.0978	-0.3635	0.1427	0.9028	-1.0520	0.4371	-0.3450
g__Enterococcus_B	-0.3124	0.2800	-1.6528	-0.5425	-0.8673	-1.2544	0.3677	-1.0652	0.3772	-0.1408	-1.2222	0.4412	-0.0593	0.0489	-1.1790	0.2180	-0.6221	-0.2892	-0.3784	0.0980	-0.2552	0.2245	0.9895	0.4229	0.7738	-0.6832	-0.2944	-0.0545	0.5107	-0.1971	0.9851	-0.4544	1.0335	-0.6987	-0.1149	-0.2161	-0.0612	1.5495	-0.6181	-0.3022	-0.2211	-0.4604	-0.0211	0.4640	-0.1957	0.6340	0.7012	6.9070	-0.5143	-0.2114	-0.1904	-0.5427	0.6434	1.8628	-0.0952	0.6236	1.0031	-0.9252	0.6103	-0.7818	-0.0374	-0.9367	-0.4476	-0.2429	-0.0612	0.7746	1.3710	-0.0604	-0.2660	-0.3617	-1.0224	0.1654	-0.1726	-0.1226	-0.2039	-0.2530	1.6389	-0.3143	1.4807	-1.1897	-0.6248	1.0301	0.9459	0.5927	0.4177	0.3697	0.1440	0.2997	-0.2570	-0.7367	-0.1039	0.3031	-0.0139	-0.6920	0.9416	0.4019	0.4503	-1.4339	0.7515	0.0150	-0.0528	0.3355	-0.3774	0.2002	-0.4546	0.6138	0.1195	-0.3073	0.5222	-0.4256	-1.0215	-0.7680	-0.1106	-0.6101	0.0966	0.3945	0.3148	0.8585	-0.7334	-0.5560	0.8648	-0.3805	0.3015	0.0374	-0.3145	-0.4360	0.1901	0.1543	1.0475	-0.3425	-1.5334	-0.3286	0.6953	0.3781	0.0026	0.3789	-1.0642	0.8472	0.9639	1.0601	-0.1658	-0.4062	0.3311	1.0913	-0.3516	-0.6136	-0.3087
g__Eubacterium_F	0.4611	-0.0734	0.8953	-0.3113	0.0377	0.5305	-0.3564	-0.1144	-0.6506	-0.1817	0.1391	-0.4262	-0.0993	0.0413	-0.3802	-0.3659	-0.0475	0.6581	-0.0699	0.4712	0.1091	-0.6306	-0.7396	-0.2539	0.3379	1.5927	0.5901	0.0439	-0.0683	-0.0264	0.1063	0.7113	-0.2808	-0.0210	-0.4724	-0.0539	-0.0055	0.2178	0.1602	0.4520	-0.4830	-0.2634	-0.5204	-0.2382	-0.4378	-0.2313	-0.2621	-0.5143	3.6903	0.1804	-0.1307	1.0321	-0.1236	-0.6469	-0.0091	0.1567	-1.0599	0.1484	-0.2019	0.0753	-0.0779	0.4179	-0.0112	-0.3198	0.2668	0.0432	0.3025	-0.1506	0.4515	0.1275	0.7537	0.4515	0.1029	1.2129	0.4445	-0.2555	-0.2151	0.3430	-0.1315	0.0475	0.2360	-0.2091	0.0606	-0.2971	-0.3256	-0.0621	0.1651	-0.2254	-0.4838	-0.2109	0.7928	0.1237	-0.2594	0.1223	-0.2540	-0.3234	-0.1851	-0.3905	-0.4003	-0.1145	-0.1646	-0.0695	0.0302	-0.3229	0.2674	-0.4314	-0.0597	0.3670	-0.2083	0.6154	-0.2010	-0.1428	0.2330	0.4475	0.0123	0.0762	-0.4621	-0.1496	0.1833	-0.0046	-0.5457	0.0837	-0.1903	0.0321	0.1949	0.5232	-0.2752	0.7552	-0.7308	0.7395	0.6104	-0.1657	-0.4248	-0.6454	-0.2274	-0.4797	0.1726	-0.3455	-0.4753	0.0705	0.1413	0.0827	-0.2209	-0.2147	-0.1548	-0.5697	1.5205
g__Eubacterium_G	0.7279	0.2408	0.8377	1.0210	0.7594	0.9849	-0.2051	1.0363	0.0434	-0.8136	0.4853	-0.1455	0.0764	-0.1789	-0.2620	-0.0427	1.1368	-0.1113	0.7860	0.8157	0.5418	-0.6421	-1.8100	-0.5429	1.2925	-0.0849	0.2373	0.0811	-0.1663	0.1420	-1.1181	0.1219	0.3086	-0.4376	-0.6601	0.5022	0.0121	1.0364	1.0011	0.7010	-0.2287	1.5198	-0.3615	0.2618	-0.4040	-0.3144	-0.3935	-0.2114	0.1804	6.2598	1.1615	0.1335	0.2933	-1.9063	0.5111	-0.1354	-0.2273	0.5051	-0.8831	1.0085	-0.7129	1.9065	0.4143	-0.2067	0.1516	-0.7846	-0.0453	-0.0098	0.0105	-0.1854	0.5038	-0.2989	0.4412	0.6861	0.0873	-1.0325	-0.1262	-0.1131	0.0517	0.2382	0.2302	-0.2747	-0.5580	-0.6072	-0.4120	-0.4779	-0.2357	-0.8244	-0.0144	0.8471	0.5176	-0.5137	-0.4795	0.4317	-0.4703	-0.6682	-0.4931	0.4607	0.0921	-0.4509	-0.4882	-0.4108	-0.6138	-0.1998	0.7273	-1.0298	0.4196	0.2419	0.6829	0.2406	0.0702	0.1385	0.0679	-0.0743	-0.5068	-0.4645	-0.4375	-0.4214	0.3359	0.3851	-0.2906	0.1595	-0.1053	-0.1062	0.5148	0.2973	-0.7079	0.1711	-1.6353	0.5419	1.0742	-0.5519	-0.8656	-0.9252	-0.1829	-0.6614	0.1825	0.0605	-1.4268	-0.3541	0.6327	-0.0833	-0.1863	-1.5099	1.2472	-0.3175	0.3134
g__Eubacterium_I	0.7832	-0.4039	1.2174	1.4614	0.8049	0.0485	-0.2134	-0.1299	-0.5979	-0.9939	0.1394	-0.4454	-0.3670	0.1218	-0.7323	-0.1979	1.1879	0.2329	-1.0309	2.2270	-0.3726	-0.2035	-1.4193	-0.4741	1.4592	-0.1024	0.3609	0.2649	0.1883	1.0136	0.0636	1.2422	-0.6870	-0.8287	-1.7185	-0.0499	2.4143	-1.7627	2.1180	3.0409	-0.1466	0.2905	-1.4344	-0.3410	-1.5464	-0.4507	-0.6421	-0.1904	-0.1307	1.1615	8.1189	1.3115	0.5828	-2.3868	0.3445	-0.0782	-1.1233	1.1855	-0.8001	1.6425	-0.9668	1.7726	-0.0491	-0.4854	-0.1474	-0.6966	1.4450	-0.2429	0.8197	0.4624	2.7910	0.2316	0.5617	0.4734	0.3171	-0.8924	-1.3290	0.4590	-0.3680	1.0911	-0.1763	-1.2904	-0.8858	-0.4881	-0.4117	-0.7280	0.0525	-0.1618	0.6698	0.1034	1.1019	-0.6455	-0.2535	2.1153	-0.0972	-0.9142	-0.3305	0.4965	0.2689	-0.8073	-0.5072	-0.4425	-0.7084	-0.2968	1.9388	0.0185	1.3909	1.5851	1.7877	1.1094	-0.2643	-0.8968	0.3573	0.8874	-0.5951	0.1860	-1.1215	-0.7492	0.2256	-0.9352	0.5273	0.6411	-0.3414	-0.2647	1.4645	0.3942	-0.5856	-0.6543	-2.5479	-0.4340	0.0199	-0.7371	-0.1104	-0.2564	-1.7237	-0.4092	-1.1536	-1.1144	-2.4307	-1.1869	0.7848	0.6500	-0.4820	-1.1476	0.7720	-1.0024	0.1948
g__Evtepia	1.0090	-0.7481	1.9932	-0.5040	0.3541	2.2096	0.0916	-0.8711	-0.5167	-0.4713	0.7119	0.0492	-0.1234	-0.3849	0.6410	0.0094	0.1362	0.5666	-0.1627	0.4067	-0.1088	-0.0409	-1.7752	-0.2728	-0.2115	0.8265	1.1215	0.4144	0.2430	-0.6651	-0.1930	0.0586	-1.3913	0.1665	0.1378	0.8240	1.2371	-1.9536	0.8370	1.0128	-0.4053	0.4211	-1.0696	-0.5650	-0.6067	-0.5290	-0.5846	-0.5427	1.0321	0.1335	1.3115	7.0510	-0.7674	-1.9383	-0.0097	-0.4257	-1.1237	0.4690	-0.5954	0.6677	-0.2846	1.9273	0.0767	-0.3719	-0.0046	-1.3778	0.6143	-0.0087	1.7232	1.1957	1.8043	0.4874	0.8465	-0.3513	1.2497	-0.0180	-2.2005	0.4108	-0.9094	0.6312	-0.4775	-0.7181	0.0452	-0.5586	-0.6816	0.2340	0.1979	-0.3760	-0.5226	0.4951	1.8969	-0.1003	-0.1519	0.6960	-0.4532	-0.4858	0.0830	0.6816	-0.5940	-0.3130	-0.3509	-0.4918	0.0373	-0.0418	1.2058	-1.3222	-0.4404	0.1325	-0.3203	0.3213	-0.6600	0.6203	1.2235	0.2452	0.3208	-0.1934	-1.0945	-0.3866	0.8238	0.3497	-0.1548	0.0790	-0.3151	0.3699	-0.5209	-0.0198	-0.6902	0.9116	-1.2741	0.4418	0.9344	0.8898	-0.3862	-0.1021	-0.4668	-1.0441	0.3154	-0.6420	-0.6095	-0.8378	-0.1699	0.3555	-0.4462	-1.8093	1.0465	-0.5341	1.1230
g__Faecalibacterium	0.0006	-0.4111	-0.6101	0.8946	0.0959	-0.3173	-0.1254	0.9759	-0.4100	-0.6858	-0.3270	0.0851	-0.4487	-0.0445	-1.1007	-0.6103	0.2131	-0.1925	0.0566	0.1828	0.9195	0.0407	-0.1188	-0.0160	0.5676	0.0410	-0.3491	-0.5030	-0.0886	-0.0801	0.2834	-0.0364	0.9929	-0.3652	-0.2329	-0.1699	0.0346	1.2071	0.5488	0.5152	0.0345	0.0327	-0.0144	0.0949	-0.0861	-0.2274	0.3116	0.6434	-0.1236	0.2933	0.5828	-0.7674	3.1853	-0.2739	-0.2037	0.0838	0.5260	0.0906	-0.3347	0.1635	-0.4458	0.1771	-0.2293	-0.3224	-0.2949	1.1829	-0.0434	0.3859	-0.1036	-0.5163	-0.3332	-0.1686	0.3006	0.1224	-0.1139	0.1728	0.6179	-0.3182	0.5982	-0.2439	0.5208	0.2828	0.4645	0.3037	-0.2902	0.0713	0.0741	0.0246	-0.0748	-0.2856	-0.3355	-0.1636	-0.0941	0.1988	0.1447	-0.1697	-0.2007	0.2764	0.5220	-0.1972	-0.7149	-0.0224	-0.6975	-0.3390	-0.4228	0.7070	-0.0157	-1.1130	0.3070	0.0142	-0.3977	-0.5099	-0.2748	-0.0474	0.5997	0.1191	0.1329	0.1772	-0.6539	0.0577	-0.0841	0.0237	0.2644	-0.3079	0.3714	-0.3224	0.1863	-0.0342	0.4773	0.0016	-0.4901	-0.5493	0.5108	-1.1188	-0.4580	0.0278	0.3636	-0.0276	0.1745	0.1584	-0.7227	-0.1456	0.1830	1.6661	-0.0238	-0.5295	-0.0126
g__Faecalimonas	-2.4427	0.4895	-2.8545	-1.3955	-0.9778	-3.8664	-0.2006	0.1038	0.8805	2.7854	-2.0963	1.2770	0.1345	0.4474	0.5602	0.1098	-0.9417	-0.7903	0.8181	-3.9077	-0.2852	1.0684	6.1891	1.2878	-0.2529	-0.1700	-1.2879	-0.4269	0.4661	-0.1020	-1.3465	-1.3084	0.9452	0.5759	1.6952	-1.9820	-3.2946	2.2300	-4.2716	-3.2988	-0.0392	-1.3021	2.8025	0.8463	2.7006	1.0940	2.0466	1.8628	-0.6469	-1.9063	-2.3868	-1.9383	-0.2739	11.5078	-0.1603	1.0549	3.5717	-1.1644	1.7050	-1.8960	1.7114	-4.8419	-0.3331	1.9562	-0.4446	2.4728	-1.2923	0.1485	-2.2566	-0.5879	-3.5391	-0.1612	-1.9372	-0.7930	-1.9500	2.1733	3.2449	-0.9994	1.0015	-2.6934	0.2047	2.7081	1.2591	1.3567	1.0539	0.6504	-0.5889	0.9909	0.1656	-0.5010	-1.9366	1.4264	1.4196	-3.0554	1.3587	2.2976	0.9699	-0.4867	0.1812	0.8613	1.1324	0.7980	0.5297	0.7543	-2.0062	2.6581	-0.1594	-0.0671	-2.4982	-1.7425	1.2180	-1.0731	-0.1363	0.0444	0.4389	0.3254	1.7505	1.6643	-0.0868	-0.5043	-0.1334	0.2048	1.2364	0.0003	-1.0235	-1.0889	1.6784	0.2004	6.9625	-1.1273	-1.9210	-0.3735	1.8778	1.6125	1.6552	1.5751	-0.8242	1.2326	5.0455	1.3684	1.0749	-0.9398	0.4011	3.8002	-2.9861	-0.2592	-0.8655
g__Faecousia	0.4579	0.3793	0.1392	0.1966	-0.2790	0.2669	0.2767	-0.3132	0.2559	-0.1730	0.0005	-0.3198	0.2595	-0.3836	-0.0543	-0.0119	0.4571	0.4909	0.1314	0.3101	-0.0694	-0.1875	-0.6148	-0.2181	0.2595	-0.0824	0.6280	0.7412	-0.2625	0.5120	-0.2307	-0.0707	0.2160	0.0032	-0.6446	0.1429	0.5219	0.1587	0.3696	0.2186	-0.2856	-0.1748	-0.1719	-0.2879	-0.0909	-0.1658	-0.0946	-0.0952	-0.0091	0.5111	0.3445	-0.0097	-0.2037	-0.1603	2.9000	-0.2040	-0.3015	0.1797	-0.1504	0.2275	-0.0758	0.2136	0.1106	-0.1728	0.3454	-0.3728	0.0851	-0.2945	0.0628	0.2765	0.5827	0.1633	-0.0047	-0.3687	0.1077	-0.2423	0.2230	0.2314	-0.3800	0.1610	-0.4598	-0.1547	-0.2155	-0.1058	-0.2225	-0.1352	0.1894	-0.1900	0.1629	-0.3615	0.2383	-0.1781	0.0966	0.0203	0.0326	-0.2568	0.0327	0.1102	-0.2941	-0.0442	-0.1791	-0.0378	0.1862	0.0742	0.4651	-0.2731	0.0031	-0.0037	0.4431	0.1580	-0.0560	-0.4227	0.0332	0.1582	0.1739	-0.0320	-0.2135	-0.2014	0.0670	0.0752	-0.0402	-0.2496	-0.2009	-0.2725	-0.1104	1.0751	-0.1813	0.0424	-0.8565	0.0512	0.9543	0.0914	-0.2772	-0.5071	-0.6741	-0.2038	-0.2616	0.0489	-0.1315	-0.0842	-0.0392	0.3701	0.0338	-0.3509	0.1591	0.1709	-0.3158
